@timestamp,@message
2019-11-19 16:53:08.616,"JOB_ID 2491574182386-8400483, RequestId: 575221b9-f7da-5645-88a5-77f7d7fd7aeb
"
2019-11-19 16:53:09.236,"JOB_ID 881574182387-4425726, RequestId: 575221b9-f7da-5645-88a5-77f7d7fd7aeb
"
2019-11-19 16:53:09.237,"REPORT RequestId: 575221b9-f7da-5645-88a5-77f7d7fd7aeb	Duration: 1147.49 ms	Billed Duration: 1200 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-19 16:53:09.806,"JOB_ID 2581574182386-8266943, RequestId: 6de7b40b-8971-5120-a0a8-e245a959460f
"
2019-11-19 16:53:09.846,"REPORT RequestId: 6de7b40b-8971-5120-a0a8-e245a959460f	Duration: 1758.91 ms	Billed Duration: 1800 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	Init Duration: 184.92 ms	
"
2019-11-19 16:53:09.995,"JOB_ID 3721574182388-23947, RequestId: 9929f28b-ce64-504c-964f-a4c5ee510ce2
"
2019-11-19 16:53:10.132,"JOB_ID 3541574182386-7702537, RequestId: 97958c49-bf2e-5961-b3a4-da079f086ab5
"
2019-11-19 16:53:10.260,"JOB_ID 821574182387-5725603, RequestId: 9156b59f-b26e-534f-b0ce-e3d19244859b
"
2019-11-19 16:53:10.261,"REPORT RequestId: 9156b59f-b26e-534f-b0ce-e3d19244859b	Duration: 1723.38 ms	Billed Duration: 1800 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	Init Duration: 203.62 ms	
"
2019-11-19 16:53:10.281,"JOB_ID 3181574182386-7558, RequestId: b456ff17-9fd0-54e2-ad25-a959bff8924d
"
2019-11-19 16:53:10.530,"JOB_ID 341574182388-7944806, RequestId: 9929f28b-ce64-504c-964f-a4c5ee510ce2
"
2019-11-19 16:53:10.575,"REPORT RequestId: 9929f28b-ce64-504c-964f-a4c5ee510ce2	Duration: 1049.04 ms	Billed Duration: 1100 ms	Memory Size: 128 MB	Max Memory Used: 76 MB	
"
2019-11-19 16:53:10.675,"JOB_ID 4481574182386-7594647, RequestId: 97958c49-bf2e-5961-b3a4-da079f086ab5
"
2019-11-19 16:53:10.714,"REPORT RequestId: 97958c49-bf2e-5961-b3a4-da079f086ab5	Duration: 2207.82 ms	Billed Duration: 2300 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	Init Duration: 189.67 ms	
"
2019-11-19 16:53:10.843,"JOB_ID 461574182386-8115878, RequestId: b456ff17-9fd0-54e2-ad25-a959bff8924d
"
2019-11-19 16:53:10.882,"REPORT RequestId: b456ff17-9fd0-54e2-ad25-a959bff8924d	Duration: 2382.20 ms	Billed Duration: 2400 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	Init Duration: 189.63 ms	
"
