@timestamp,@message
2019-11-22 10:57:31.855,"JOB_ID 8131574420246-2131634, RequestId: 78f99b26-2521-43cc-afc2-36ba80038642
"
2019-11-22 10:57:31.861,"REPORT RequestId: 78f99b26-2521-43cc-afc2-36ba80038642	Duration: 849.42 ms	Billed Duration: 900 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	Init Duration: 2072.57 ms	
"
2019-11-22 10:57:34.821,"JOB_ID 9591574420250-0259323, RequestId: 39b95063-108e-4bcb-86a1-d36ca8e78c02
"
2019-11-22 10:57:34.828,"REPORT RequestId: 39b95063-108e-4bcb-86a1-d36ca8e78c02	Duration: 772.41 ms	Billed Duration: 800 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	Init Duration: 2097.51 ms	
"
2019-11-22 10:57:37.429,"JOB_ID 9701574420255-8692765, RequestId: e06a233d-0fd2-4c27-a28e-244fb0a65af4
"
2019-11-22 10:57:37.448,"REPORT RequestId: e06a233d-0fd2-4c27-a28e-244fb0a65af4	Duration: 164.97 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:57:45.658,"JOB_ID 6931574420263-5067868, RequestId: 3759bed3-8e3a-4e48-9356-e3486b07fc33
"
2019-11-22 10:57:45.658,"REPORT RequestId: 3759bed3-8e3a-4e48-9356-e3486b07fc33	Duration: 178.16 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:57:48.570,"JOB_ID 1231574420266-9965625, RequestId: e5190387-bac5-4392-9d0a-72d796801a85
"
2019-11-22 10:57:48.570,"REPORT RequestId: e5190387-bac5-4392-9d0a-72d796801a85	Duration: 173.31 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:57:53.169,"JOB_ID 7131574420271-5562904, RequestId: 96844d5b-9e38-48ca-849a-512668c83ac5
"
2019-11-22 10:57:53.169,"REPORT RequestId: 96844d5b-9e38-48ca-849a-512668c83ac5	Duration: 171.90 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:57:53.688,"JOB_ID 6951574420272-0209937, RequestId: e2ccfe88-de2c-4327-b2a7-e9562237c793
"
2019-11-22 10:57:53.688,"REPORT RequestId: e2ccfe88-de2c-4327-b2a7-e9562237c793	Duration: 174.97 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:57:58.389,"JOB_ID 4591574420276-801855, RequestId: 679dbec9-3d17-4a72-a5b0-7042499a570e
"
2019-11-22 10:57:58.389,"REPORT RequestId: 679dbec9-3d17-4a72-a5b0-7042499a570e	Duration: 147.20 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:58:00.168,"JOB_ID 9181574420278-486905, RequestId: d24f062b-e028-40f6-95c4-61061aafcc30
"
2019-11-22 10:58:00.168,"REPORT RequestId: d24f062b-e028-40f6-95c4-61061aafcc30	Duration: 179.42 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:58:01.088,"JOB_ID 1891574420278-9754927, RequestId: f1d96f35-b628-40eb-a0e4-646446e04b42
"
2019-11-22 10:58:01.088,"REPORT RequestId: f1d96f35-b628-40eb-a0e4-646446e04b42	Duration: 158.52 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:58:07.809,"JOB_ID 4151574420286-1149817, RequestId: a2c53340-b0b0-4b30-b1bb-ec60df1e0d60
"
2019-11-22 10:58:07.809,"REPORT RequestId: a2c53340-b0b0-4b30-b1bb-ec60df1e0d60	Duration: 157.43 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:58:09.509,"JOB_ID 5461574420287-9125183, RequestId: 27a8ff91-b9ce-40d7-834d-fec9162c46cc
"
2019-11-22 10:58:09.528,"REPORT RequestId: 27a8ff91-b9ce-40d7-834d-fec9162c46cc	Duration: 171.14 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:58:12.029,"JOB_ID 881574420290-3691022, RequestId: 237dbd18-b0d8-4954-900e-e930c339226e
"
2019-11-22 10:58:12.030,"REPORT RequestId: 237dbd18-b0d8-4954-900e-e930c339226e	Duration: 150.77 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:58:20.188,"JOB_ID 8591574420298-5301857, RequestId: 91f9b9b4-c0b2-44a8-b81a-bdea1b13091a
"
2019-11-22 10:58:20.188,"REPORT RequestId: 91f9b9b4-c0b2-44a8-b81a-bdea1b13091a	Duration: 166.97 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:58:23.529,"JOB_ID 2751574420301-9608555, RequestId: 94527582-1dc3-4911-82b2-9985f3d2148c
"
2019-11-22 10:58:23.548,"REPORT RequestId: 94527582-1dc3-4911-82b2-9985f3d2148c	Duration: 146.08 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:58:24.009,"JOB_ID 2781574420302-064196, RequestId: fd24eb62-fe08-4690-80f7-339b7149b290
"
2019-11-22 10:58:24.028,"REPORT RequestId: fd24eb62-fe08-4690-80f7-339b7149b290	Duration: 155.00 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:58:29.869,"JOB_ID 6791574420308-0198512, RequestId: de07e3a6-7714-4765-9437-b65d03ce5329
"
2019-11-22 10:58:29.888,"REPORT RequestId: de07e3a6-7714-4765-9437-b65d03ce5329	Duration: 172.74 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 128 MB	
"
2019-11-22 10:58:32.008,"JOB_ID 9351574420310-4192157, RequestId: 3c89a5a8-32e7-4470-bcf3-c3cb5fe311d4
"
