@timestamp,@message
2019-11-22 10:57:17.472,"JOB_ID 751574420233-1236808, RequestId: e0821723-143a-489d-85bf-d9c809107d00
"
2019-11-22 10:57:17.491,"REPORT RequestId: e0821723-143a-489d-85bf-d9c809107d00	Duration: 1387.52 ms	Billed Duration: 1400 ms	Memory Size: 128 MB	Max Memory Used: 73 MB	Init Duration: 184.16 ms	
"
2019-11-22 10:57:17.497,"JOB_ID 7341574420233-124872, RequestId: e1084438-767c-42da-b8f5-89b32a61e166
"
2019-11-22 10:57:17.497,"REPORT RequestId: e1084438-767c-42da-b8f5-89b32a61e166	Duration: 1395.95 ms	Billed Duration: 1400 ms	Memory Size: 128 MB	Max Memory Used: 73 MB	Init Duration: 186.37 ms	
"
2019-11-22 10:57:17.547,"JOB_ID 2801574420233-46161, RequestId: 9922e39b-6ea8-4195-a4c6-358a9f786517
"
2019-11-22 10:57:17.549,"REPORT RequestId: 9922e39b-6ea8-4195-a4c6-358a9f786517	Duration: 1367.94 ms	Billed Duration: 1400 ms	Memory Size: 128 MB	Max Memory Used: 73 MB	Init Duration: 187.19 ms	
"
2019-11-22 10:57:17.622,"JOB_ID 1721574420233-4723876, RequestId: 73a5e653-efb1-409f-9cf4-f0c19d01737a
"
2019-11-22 10:57:17.661,"REPORT RequestId: 73a5e653-efb1-409f-9cf4-f0c19d01737a	Duration: 1420.19 ms	Billed Duration: 1500 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	Init Duration: 190.89 ms	
"
2019-11-22 10:57:17.773,"JOB_ID 5161574420235-558362, RequestId: 0283035a-d38f-486a-8798-316bf203bad9
"
2019-11-22 10:57:17.774,"REPORT RequestId: 0283035a-d38f-486a-8798-316bf203bad9	Duration: 228.03 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:17.797,"JOB_ID 3541574420234-675159, RequestId: e0e520b0-a489-4b2a-a933-015982aad859
"
2019-11-22 10:57:17.798,"REPORT RequestId: e0e520b0-a489-4b2a-a933-015982aad859	Duration: 307.56 ms	Billed Duration: 400 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:17.887,"JOB_ID 121574420235-3260293, RequestId: e9d9f159-314c-4d65-856f-57427b1d7b0a
"
2019-11-22 10:57:17.887,"REPORT RequestId: e9d9f159-314c-4d65-856f-57427b1d7b0a	Duration: 236.91 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:17.962,"JOB_ID 9731574420235-2579217, RequestId: 9f2db9bd-8f47-4a25-97ac-e125f3250dc4
"
2019-11-22 10:57:17.964,"REPORT RequestId: 9f2db9bd-8f47-4a25-97ac-e125f3250dc4	Duration: 276.48 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:18.078,"JOB_ID 8161574420234-2150717, RequestId: c5733b8b-9769-4f6e-a1a0-93aa96da961a
"
2019-11-22 10:57:18.080,"REPORT RequestId: c5733b8b-9769-4f6e-a1a0-93aa96da961a	Duration: 239.99 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:18.160,"JOB_ID 5501574420233-514663, RequestId: 8743e239-2464-41f6-9e56-6caec1738488
"
2019-11-22 10:57:18.162,"REPORT RequestId: 8743e239-2464-41f6-9e56-6caec1738488	Duration: 1365.12 ms	Billed Duration: 1400 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	Init Duration: 184.86 ms	
"
2019-11-22 10:57:18.165,"JOB_ID 3251574420234-1405241, RequestId: f65cdef7-779e-4a42-b51e-fef46729e71c
"
2019-11-22 10:57:18.185,"REPORT RequestId: f65cdef7-779e-4a42-b51e-fef46729e71c	Duration: 1367.52 ms	Billed Duration: 1400 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	Init Duration: 183.73 ms	
"
2019-11-22 10:57:18.282,"JOB_ID 6721574420236-0660856, RequestId: f058399a-879f-45ca-91de-322a85df4496
"
2019-11-22 10:57:18.284,"REPORT RequestId: f058399a-879f-45ca-91de-322a85df4496	Duration: 253.07 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:18.377,"JOB_ID 8261574420235-790705, RequestId: 57a1ba10-c0e2-412c-81de-09f2a4935da2
"
2019-11-22 10:57:18.379,"REPORT RequestId: 57a1ba10-c0e2-412c-81de-09f2a4935da2	Duration: 252.90 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:18.487,"JOB_ID 2821574420235-833186, RequestId: a68b3369-a149-47c7-bcfb-a0d40df03eca
"
2019-11-22 10:57:18.525,"REPORT RequestId: a68b3369-a149-47c7-bcfb-a0d40df03eca	Duration: 236.58 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:18.563,"JOB_ID 6431574420237-472219, RequestId: 9a79e1dc-ed35-453e-9cbb-fedf0f706ac5
"
2019-11-22 10:57:18.565,"REPORT RequestId: 9a79e1dc-ed35-453e-9cbb-fedf0f706ac5	Duration: 238.60 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:18.658,"JOB_ID 351574420235-4172509, RequestId: cc33e61e-6511-4ee4-9061-dd35367670c6
"
2019-11-22 10:57:18.660,"REPORT RequestId: cc33e61e-6511-4ee4-9061-dd35367670c6	Duration: 262.74 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:18.800,"JOB_ID 6011574420234-8781364, RequestId: 43a0bb05-a801-4e24-8430-8bd91c77e9b6
"
2019-11-22 10:57:18.840,"REPORT RequestId: 43a0bb05-a801-4e24-8430-8bd91c77e9b6	Duration: 1369.13 ms	Billed Duration: 1400 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	Init Duration: 205.60 ms	
"
2019-11-22 10:57:18.861,"JOB_ID 7481574420236-789722, RequestId: 5bc18d70-25d6-466f-a585-2f1f27217bb7
"
2019-11-22 10:57:18.883,"REPORT RequestId: 5bc18d70-25d6-466f-a585-2f1f27217bb7	Duration: 314.08 ms	Billed Duration: 400 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
2019-11-22 10:57:18.885,"JOB_ID 5561574420234-7440739, RequestId: 9d8017f6-505c-41eb-a02b-5e92f136ecaf
"
2019-11-22 10:57:18.886,"REPORT RequestId: 9d8017f6-505c-41eb-a02b-5e92f136ecaf	Duration: 1319.50 ms	Billed Duration: 1400 ms	Memory Size: 128 MB	Max Memory Used: 73 MB	Init Duration: 179.44 ms	
"
2019-11-22 10:57:18.958,"JOB_ID 2081574420237-947777, RequestId: 3c7054e6-f3a0-44c8-9403-69d41815f30c
"
2019-11-22 10:57:18.960,"REPORT RequestId: 3c7054e6-f3a0-44c8-9403-69d41815f30c	Duration: 244.68 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:18.991,"JOB_ID 9181574420234-3387163, RequestId: 186820e8-ed9e-42f7-a2be-4324d8b2f963
"
2019-11-22 10:57:19.010,"REPORT RequestId: 186820e8-ed9e-42f7-a2be-4324d8b2f963	Duration: 1406.18 ms	Billed Duration: 1500 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	Init Duration: 184.39 ms	
"
2019-11-22 10:57:19.102,"JOB_ID 6101574420238-0797696, RequestId: 5ad569c1-1821-4a49-8862-3b64dab7c20a
"
2019-11-22 10:57:19.103,"REPORT RequestId: 5ad569c1-1821-4a49-8862-3b64dab7c20a	Duration: 295.96 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:19.204,"JOB_ID 1991574420235-8833694, RequestId: 6aa899f0-ed5e-4a24-94dc-e0431827edb1
"
2019-11-22 10:57:19.204,"REPORT RequestId: 6aa899f0-ed5e-4a24-94dc-e0431827edb1	Duration: 255.79 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:19.400,"JOB_ID 9131574420237-503084, RequestId: 0484415d-e21f-4fb4-a05d-b09bc32fb88e
"
2019-11-22 10:57:19.432,"JOB_ID 5601574420238-5012462, RequestId: 80565af4-e232-48e5-b99d-7f8e3e109e62
"
2019-11-22 10:57:19.434,"REPORT RequestId: 80565af4-e232-48e5-b99d-7f8e3e109e62	Duration: 255.67 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:19.440,"REPORT RequestId: 0484415d-e21f-4fb4-a05d-b09bc32fb88e	Duration: 310.18 ms	Billed Duration: 400 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:19.604,"JOB_ID 4811574420238-640783, RequestId: 99800ad2-4faa-40da-ae6d-d209ed46fa0c
"
2019-11-22 10:57:19.604,"REPORT RequestId: 99800ad2-4faa-40da-ae6d-d209ed46fa0c	Duration: 238.77 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:19.776,"JOB_ID 9461574420236-3439572, RequestId: f59ef503-6236-419b-85cd-d76eec852cd6
"
2019-11-22 10:57:19.777,"REPORT RequestId: f59ef503-6236-419b-85cd-d76eec852cd6	Duration: 241.24 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:19.820,"JOB_ID 6311574420236-8804612, RequestId: 3a989b9b-20f8-4895-ba03-d8da423f3206
"
2019-11-22 10:57:19.820,"REPORT RequestId: 3a989b9b-20f8-4895-ba03-d8da423f3206	Duration: 236.95 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:19.838,"JOB_ID 161574420236-9467754, RequestId: e8796d13-45f6-469f-af13-3dc47790f7a6
"
2019-11-22 10:57:19.840,"REPORT RequestId: e8796d13-45f6-469f-af13-3dc47790f7a6	Duration: 257.96 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:19.886,"JOB_ID 4441574420237-5131226, RequestId: 436c4d63-e8ba-47a1-8114-2066016e46c6
"
2019-11-22 10:57:19.888,"REPORT RequestId: 436c4d63-e8ba-47a1-8114-2066016e46c6	Duration: 238.22 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:20.022,"JOB_ID 9291574420237-7338223, RequestId: 1db9e48f-0103-4ad2-ba43-4163b815b803
"
2019-11-22 10:57:20.061,"REPORT RequestId: 1db9e48f-0103-4ad2-ba43-4163b815b803	Duration: 274.11 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
2019-11-22 10:57:20.072,"JOB_ID 1381574420239-1590471, RequestId: b227ab78-b00f-4036-883c-6434b3d1b48e
"
2019-11-22 10:57:20.073,"REPORT RequestId: b227ab78-b00f-4036-883c-6434b3d1b48e	Duration: 255.17 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:20.265,"JOB_ID 7861574420236-86126, RequestId: 2bc310f6-afe7-47cf-ac3c-dc7559842fd7
"
2019-11-22 10:57:20.267,"REPORT RequestId: 2bc310f6-afe7-47cf-ac3c-dc7559842fd7	Duration: 254.55 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:20.323,"JOB_ID 3841574420239-3521364, RequestId: 3bd0387d-7f15-4fff-be14-1d10ab81e8c2
"
2019-11-22 10:57:20.325,"REPORT RequestId: 3bd0387d-7f15-4fff-be14-1d10ab81e8c2	Duration: 251.13 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
2019-11-22 10:57:20.338,"JOB_ID 4161574420237-9695442, RequestId: 5c65a6d0-5dca-4d09-9474-9ec1382e8969
"
2019-11-22 10:57:20.340,"REPORT RequestId: 5c65a6d0-5dca-4d09-9474-9ec1382e8969	Duration: 233.04 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:20.372,"JOB_ID 3021574420236-7408671, RequestId: afa75437-e19c-4f2e-814d-74aa4f6516e2
"
2019-11-22 10:57:20.374,"REPORT RequestId: afa75437-e19c-4f2e-814d-74aa4f6516e2	Duration: 270.86 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:20.612,"JOB_ID 5061574420239-6347241, RequestId: da666026-1efe-419f-9841-6e589d6a292b
"
2019-11-22 10:57:20.621,"REPORT RequestId: da666026-1efe-419f-9841-6e589d6a292b	Duration: 280.92 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
2019-11-22 10:57:20.666,"JOB_ID 9651574420239-6982994, RequestId: a3a67f4e-998b-4adb-8868-c40ccfa7b9e9
"
2019-11-22 10:57:20.696,"JOB_ID 8601574420239-7686083, RequestId: e1e6aa06-06b4-42aa-9616-eedfb57fc86b
"
2019-11-22 10:57:20.710,"REPORT RequestId: a3a67f4e-998b-4adb-8868-c40ccfa7b9e9	Duration: 307.91 ms	Billed Duration: 400 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:20.718,"REPORT RequestId: e1e6aa06-06b4-42aa-9616-eedfb57fc86b	Duration: 248.60 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:20.720,"JOB_ID 571574420239-819292, RequestId: e3f31781-7812-40d5-b803-3f81daef11a7
"
2019-11-22 10:57:20.741,"JOB_ID 7681574420237-4277804, RequestId: 61b98d78-f4e5-44c1-970b-1e313a44d785
"
2019-11-22 10:57:20.743,"REPORT RequestId: 61b98d78-f4e5-44c1-970b-1e313a44d785	Duration: 242.21 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:20.745,"REPORT RequestId: e3f31781-7812-40d5-b803-3f81daef11a7	Duration: 250.50 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:20.806,"JOB_ID 5611574420238-3116133, RequestId: f4e61355-6187-4002-9ffa-9a08bf581d8e
"
2019-11-22 10:57:20.845,"REPORT RequestId: f4e61355-6187-4002-9ffa-9a08bf581d8e	Duration: 245.56 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:20.897,"JOB_ID 8091574420239-9092884, RequestId: abb981c6-09ac-4ce5-bfc8-49ab7e86568c
"
2019-11-22 10:57:20.942,"REPORT RequestId: abb981c6-09ac-4ce5-bfc8-49ab7e86568c	Duration: 304.59 ms	Billed Duration: 400 ms	Memory Size: 128 MB	Max Memory Used: 75 MB	
"
2019-11-22 10:57:20.972,"JOB_ID 9591574420238-4269984, RequestId: 2836f050-6def-43a3-a39f-5ea4b1f7b516
"
2019-11-22 10:57:20.973,"REPORT RequestId: 2836f050-6def-43a3-a39f-5ea4b1f7b516	Duration: 255.91 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:21.025,"JOB_ID 4331574420237-253359, RequestId: ade176a1-a3b9-41de-ab0f-fb734f271155
"
2019-11-22 10:57:21.027,"REPORT RequestId: ade176a1-a3b9-41de-ab0f-fb734f271155	Duration: 289.48 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:21.106,"JOB_ID 4471574420240-1968982, RequestId: 7bff56d0-f140-4a58-bfc8-a39e4676b0a1
"
2019-11-22 10:57:21.108,"REPORT RequestId: 7bff56d0-f140-4a58-bfc8-a39e4676b0a1	Duration: 259.58 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:21.306,"JOB_ID 5091574420238-3221786, RequestId: 060f43d2-4988-4335-95e4-9a47310e5c59
"
2019-11-22 10:57:21.308,"REPORT RequestId: 060f43d2-4988-4335-95e4-9a47310e5c59	Duration: 224.26 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:21.406,"JOB_ID 3561574420240-409267, RequestId: 4cc3c591-d07d-46e1-b334-e445861b6d85
"
2019-11-22 10:57:21.408,"REPORT RequestId: 4cc3c591-d07d-46e1-b334-e445861b6d85	Duration: 251.11 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:21.644,"JOB_ID 3381574420240-7642956, RequestId: 5d003764-2401-42c5-b062-9291ba4425f0
"
2019-11-22 10:57:21.684,"REPORT RequestId: 5d003764-2401-42c5-b062-9291ba4425f0	Duration: 263.01 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:21.725,"JOB_ID 8271574420240-7974808, RequestId: 390a06f1-0ba5-4f0c-a9f1-da582cf41fe3
"
2019-11-22 10:57:21.725,"REPORT RequestId: 390a06f1-0ba5-4f0c-a9f1-da582cf41fe3	Duration: 246.14 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:21.771,"JOB_ID 9631574420240-9072876, RequestId: d1171c0d-5313-492a-8b6b-2e04937b78af
"
2019-11-22 10:57:21.772,"REPORT RequestId: d1171c0d-5313-492a-8b6b-2e04937b78af	Duration: 227.08 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:22.026,"JOB_ID 7901574420238-3420067, RequestId: 8661311a-6f2e-42d4-9dfc-0d6ebc26ae1d
"
2019-11-22 10:57:22.028,"REPORT RequestId: 8661311a-6f2e-42d4-9dfc-0d6ebc26ae1d	Duration: 254.94 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:22.066,"JOB_ID 6791574420241-1427636, RequestId: 2a63f9ba-7ef5-413a-91c7-da9bcf2f0449
"
2019-11-22 10:57:22.090,"REPORT RequestId: 2a63f9ba-7ef5-413a-91c7-da9bcf2f0449	Duration: 269.99 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:22.266,"JOB_ID 9671574420241-3463852, RequestId: 48e8c718-a1bc-4e78-a32b-db57d571b85a
"
2019-11-22 10:57:22.268,"REPORT RequestId: 48e8c718-a1bc-4e78-a32b-db57d571b85a	Duration: 238.63 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:22.326,"JOB_ID 5781574420241-3797603, RequestId: 54c2bf1b-c1fd-4734-9a12-86b95459107d
"
2019-11-22 10:57:22.328,"REPORT RequestId: 54c2bf1b-c1fd-4734-9a12-86b95459107d	Duration: 279.19 ms	Billed Duration: 300 ms	Memory Size: 128 MB	Max Memory Used: 74 MB	
"
2019-11-22 10:57:22.646,"JOB_ID 3761574420241-7006474, RequestId: 966815d9-816c-49fc-971a-f32fbc53eccb
"
