"","TS","Job_ID","Duration"
"1","1574178809"," 3611574182404-639893,","764.77"
"2","1574178823"," 1771574182422-000972,","161.98"
"3","1574178849"," 611574182448-3794806,","218.26"
"4","1574178856"," 2601574182454-9692943,","148.66"
"5","1574178860"," 221574182459-2096453,","172.35"
"6","1574178869"," 1661574182468-423717,","177.52"
"7","1574178871"," 1921574182469-880261,","192.02"
"8","1574178877"," 3421574182475-8331063,","152.23"
"9","1574178878"," 2601574182477-3592627,","147.47"
"10","1574178878"," 1941574182477-629406,","148.06"
"11","1574178880"," 3741574182479-0211256,","151.22"
"12","1574178890"," 3941574182489-2898076,","150"
"13","1574178890"," 1741574182489-70902,","150.18"
"14","1574178893"," 2751574182492-5463836,","151.33"
"15","1574178894"," 2241574182492-7976186,","170.36"
"16","1574178898"," 4411574182496-484717,","165.24"
"17","1574178900"," 2981574182499-6033726,","162.7"
"18","1574178901"," 2131574182500-4176767,","173.86"
"19","1574178905"," 2611574182500-487594,","790.35"
"20","1574178907"," 2881574182506-1461008,","169.23"
"21","1574178921"," 2421574182519-9329185,","146.37"
"22","1574178925"," 911574182524-2978225,","170.96"
"23","1574178947"," 341574182546-7687786,","181.97"
"24","1574178948"," 3651574182547-0154643,","169.64"
"25","1574178949"," 101574182548-204865,","162.45"
"26","1574178950"," 4311574182549-6332784,","164.44"
"27","1574178953"," 2391574182552-497316,","164.44"
"28","1574178954"," 4251574182553-1373494,","175.72"
"29","1574178954"," 3981574182553-256967,","201.11"
"30","1574178955"," 3621574182554-3286836,","150.23"
"31","1574178959"," 2231574182558-3496013,","161.48"
"32","1574178960"," 1691574182559-2108848,","154.33"
"33","1574178969"," 1291574182568-3412948,","156.09"
"34","1574178969"," 491574182568-219518,","194.43"
"35","1574178973"," 4821574182572-1160197,","151.4"
"36","1574178974"," 301574182572-1506152,","176.92"
"37","1574178982"," 2021574182580-8316064,","159.53"
"38","1574178982"," 3331574182581-1802747,","170.71"
"39","1574178983"," 3211574182582-066086,","143.06"
"40","1574178983"," 2411574182582-111065,","151.27"
"41","1574178986"," 2441574182585-3022943,","159.32"
"42","1574178990"," 3641574182589-5425065,","171.61"
"43","1574178990"," 1781574182589-5234168,","183.18"
"44","1574178991"," 3921574182590-255788,","180.34"
"45","1574178992"," 2191574182591-5085108,","176.89"
"46","1574178992"," 3811574182591-750505,","169.52"
"47","1574178998"," 4991574182597-0893686,","171.41"
"48","1574178998"," 4021574182597-3650708,","144"
"49","1574178999"," 3221574182597-758975,","169.07"
"50","1574179000"," 1731574182599-4903522,","156.03"
"51","1574179001"," 4421574182599-663302,","178.1"
"52","1574179002"," 3341574182601-2530868,","158.12"
"53","1574179005"," 4701574182604-3998075,","145.63"
"54","1574179007"," 4001574182606-3679087,","170.86"
"55","1574179009"," 1651574182608-6479518,","149.5"
"56","1574179017"," 1641574182615-7941527,","147.91"
"57","1574179019"," 1851574182618-4022272,","130.14"
"58","1574179021"," 291574182620-2638607,","158.94"
"59","1574179021"," 1151574182620-6861796,","194.42"
"60","1574179025"," 3501574182624-5320604,","188.67"
"61","1574179026"," 4791574182625-1243627,","165.84"
"62","1574179028"," 2491574182627-5834782,","142.55"
"63","1574179031"," 3071574182629-948202,","165.08"
"64","1574179031"," 311574182630-597048,","172.15"
"65","1574179032"," 4531574182631-4085407,","151.45"
"66","1574179039"," 1151574182637-8882113,","170.05"
"67","1574179045"," 3241574182643-8689694,","177.31"
"68","1574179045"," 3991574182643-9031124,","209.27"
"69","1574179047"," 641574182645-7754388,","161.83"
"70","1574179047"," 4631574182646-029171,","166.57"
"71","1574179053"," 4471574182651-664369,","170.18"
"72","1574179054"," 2321574182653-786655,","163.75"
"73","1574179056"," 3141574182655-1859915,","151.28"
"74","1574179057"," 1631574182656-4674146,","166.22"
"75","1574179058"," 741574182657-4353142,","167.44"
"76","1574179059"," 611574182658-5613008,","156.01"
"77","1574179063"," 3461574182661-7091956,","146.05"
"78","1574179064"," 191574182662-8910456,","159.13"
"79","1574179064"," 1271574182663-4000597,","159.05"
"80","1574179065"," 3811574182664-3817396,","143.06"
"81","1574179066"," 2971574182665-1173487,","162.02"
"82","1574179067"," 2861574182666-35195,","190"
"83","1574179068"," 4011574182667-4040034,","152.02"
"84","1574179069"," 281574182668-5195336,","150.51"
"85","1574179072"," 1861574182671-0660713,","174.21"
"86","1574179074"," 2081574182673-0219243,","165.48"
"87","1574179074"," 4511574182673-092203,","376.53"
"88","1574179078"," 3401574182677-1452923,","152.61"
"89","1574179078"," 1111574182677-2584577,","160.48"
"90","1574179088"," 3591574182686-4397473,","182.35"
"91","1574179089"," 1201574182687-9150827,","164.69"
"92","1574179089"," 3281574182688-4954882,","167.96"
"93","1574179091"," 2591574182690-3748047,","186.39"
"94","1574179092"," 3781574182690-9515717,","159.03"
"95","1574179094"," 4281574182693-0854115,","143.1"
"96","1574179102"," 3091574182701-4879806,","173.25"
"97","1574179114"," 1691574182713-1255188,","39.14"
"98","1574179116"," 1541574182715-826169,","146.25"
"99","1574179118"," 381574182716-076103,","176.72"
"100","1574179122"," 4351574182720-45497,","148.07"
"101","1574179124"," 41574182723-333147,","163.65"
"102","1574179133"," 3431574182732-209528,","151.67"
"103","1574179136"," 4391574182735-3428283,","164.31"
"104","1574179137"," 1291574182736-7932372,","169.31"
"105","1574179143"," 1221574182742-2435563,","153.77"
"106","1574179144"," 2891574182743-1430604,","146.09"
"107","1574179145"," 2891574182743-9667861,","178.05"
"108","1574179156"," 1531574182755-7124443,","175.9"
"109","1574179157"," 4821574182755-8370152,","230.33"
"110","1574179157"," 1001574182756-0102932,","396.73"
"111","1574179160"," 2521574182759-1122108,","158.55"
"112","1574179161"," 3371574182759-3172743,","146.5"
"113","1574179164"," 4961574182763-548885,","164.57"
"114","1574179168"," 3471574182767-4761584,","155.92"
"115","1574179176"," 991574182774-7473187,","166.94"
"116","1574179177"," 2781574182776-4898555,","158.56"
"117","1574179183"," 4331574182781-540905,","168.01"
"118","1574179183"," 251574182781-7963572,","168.33"
