"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID"
144,0,-0.520751953125,0.400634765625,0.784423828125,0,3
165,1,-0.520751953125,0.400634765625,0.784423828125,0,3
199,2,-0.520751953125,0.400634765625,0.784423828125,0,3
235,3,-0.470703125,0.39453125,0.786865234375,0,3
238,4,-0.470703125,0.39453125,0.786865234375,0,3
332,5,-0.51416015625,0.403564453125,0.841796875,0,3
336,6,-0.51416015625,0.403564453125,0.841796875,0,3
429,7,-0.474609375,0.372314453125,0.877685546875,0,3
478,8,-0.508056640625,0.39208984375,0.74658203125,0,3
526,9,-0.515869140625,0.44189453125,0.830322265625,0,3
584,10,-0.42041015625,0.517333984375,0.79541015625,0,3
624,11,-0.410400390625,0.52685546875,0.747802734375,0,3
671,12,-0.41162109375,0.525146484375,0.83642578125,0,3
721,13,-0.40771484375,0.5078125,0.7802734375,0,3
770,14,-0.4443359375,0.489990234375,0.73046875,0,3
819,15,-0.415771484375,0.4326171875,0.818359375,0,3
870,16,-0.505615234375,0.43994140625,0.8759765625,0,3
917,17,-0.437255859375,0.505126953125,0.80029296875,0,3
965,18,-0.481689453125,0.313232421875,0.859375,0,3
1014,19,-0.51708984375,0.318603515625,0.751708984375,0,3
1062,20,-0.525146484375,0.3828125,0.79736328125,0,3
1112,21,-0.52294921875,0.24560546875,0.7373046875,0,3
1160,22,-0.47998046875,0.132080078125,0.65966796875,0,3
1210,23,-0.681884765625,0.00048828125,0.6767578125,0,3
1259,24,-0.623779296875,0.066650390625,0.890625,0,3
1309,25,-0.760009765625,-0.07470703125,0.88818359375,0,3
1360,26,-0.7666015625,0.00634765625,0.88134765625,0,3
1407,27,-0.710205078125,-0.077392578125,0.718505859375,0,3
1457,28,-0.597412109375,-0.020751953125,0.843505859375,0,3
1504,29,-0.657470703125,0.0390625,0.90625,0,3
1551,30,-0.591552734375,0.0009765625,0.566162109375,0,3
1606,31,-0.6591796875,-0.01220703125,0.95751953125,0,3
1655,32,-0.609130859375,0.21728515625,0.822998046875,0,3
1705,33,-0.64892578125,0.124267578125,0.68212890625,0,3
1750,34,-0.67578125,0.040771484375,0.696044921875,0,3
1802,35,-0.68115234375,0.160400390625,0.7763671875,0,3
1848,36,-0.7080078125,0.15576171875,0.830810546875,0,3
1891,37,-0.60009765625,0.322021484375,0.75634765625,0,3
1941,38,-0.60205078125,0.179443359375,0.9619140625,0,3
1991,39,-0.641357421875,0.27490234375,0.73876953125,0,3
2041,40,-0.537841796875,0.1630859375,0.750732421875,0,3
2087,41,-0.522216796875,0.3056640625,0.826904296875,0,3
2192,42,-0.47705078125,0.529541015625,0.676025390625,0,3
2198,43,-0.47705078125,0.529541015625,0.676025390625,0,3
