"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID"
135,0,0.956787109375,0.2001953125,0.31005859375,0,3
157,1,0.956787109375,0.2001953125,0.31005859375,0,3
181,2,0.956787109375,0.204833984375,0.3759765625,0,3
199,3,0.956787109375,0.204833984375,0.3759765625,0,3
224,4,0.93212890625,0.212158203125,0.400390625,0,3
273,5,1.0283203125,0.215576171875,0.40234375,0,3
322,6,0.982666015625,0.157470703125,0.395263671875,0,3
370,7,0.99462890625,0.252685546875,0.296630859375,0,3
419,8,1.019287109375,0.2783203125,0.37451171875,0,3
468,9,0.9130859375,0.2744140625,0.386474609375,0,3
517,10,1.02490234375,0.2626953125,0.30908203125,0,3
566,11,1.03076171875,0.267822265625,0.38134765625,0,3
615,12,1.002685546875,0.269775390625,0.383544921875,0,3
690,13,0.935302734375,0.1748046875,0.384521484375,0,3
711,14,1.010498046875,0.214111328125,0.378662109375,0,3
760,15,0.974365234375,0.156494140625,0.3056640625,0,3
809,16,1.0009765625,0.21044921875,0.401611328125,0,3
858,17,0.91455078125,0.203369140625,0.380859375,0,3
907,18,0.918212890625,0.121826171875,0.375732421875,0,3
955,19,0.925048828125,0.112548828125,0.309814453125,0,3
1004,20,0.925537109375,0.200439453125,0.300537109375,0,3
1053,21,0.91064453125,0.19677734375,0.291748046875,0,3
1102,22,0.966064453125,0.1982421875,0.287353515625,0,3
1150,23,0.96142578125,0.160888671875,0.3427734375,0,3
1199,24,0.907958984375,0.1787109375,0.31005859375,0,3
1248,25,0.916259765625,0.16015625,0.405517578125,0,3
1297,26,1.003173828125,0.15869140625,0.392578125,0,3
1347,27,1.02001953125,0.216552734375,0.404296875,0,3
1395,28,1.025390625,0.207763671875,0.368408203125,0,3
1443,29,0.93359375,0.164794921875,0.36572265625,0,3
1494,30,1.009033203125,0.255126953125,0.361572265625,0,3
1542,31,1.02392578125,0.186279296875,0.3955078125,0,3
1589,32,1.00439453125,0.177978515625,0.402099609375,0,3
1640,33,0.9228515625,0.167236328125,0.3759765625,0,3
1687,34,1.006103515625,0.217041015625,0.385498046875,0,3
1735,35,1.012939453125,0.156494140625,0.383544921875,0,3
1784,36,1.022705078125,0.2099609375,0.37744140625,0,3
1833,37,1.00537109375,0.19580078125,0.376220703125,0,3
1883,38,0.934326171875,0.12109375,0.337158203125,0,3
1932,39,0.91064453125,0.195556640625,0.30859375,0,3
2029,40,0.959716796875,0.20556640625,0.2958984375,0,3
2077,41,0.96533203125,0.198486328125,0.300048828125,0,3
2125,42,0.943115234375,0.120849609375,0.300048828125,0,3
2178,43,0.91455078125,0.10888671875,0.296630859375,0,3
2224,44,0.9658203125,0.11376953125,0.285888671875,0,3
2272,45,0.94287109375,0.115234375,0.296875,0,3
2321,46,0.7216796875,0.159423828125,0.287353515625,0,3
2369,47,0.7685546875,0.136962890625,0.3916015625,0,3
2419,48,1.568115234375,0.2744140625,0.3046875,0,3
2467,49,2.04638671875,0.30029296875,0.560302734375,0,3
2515,50,1.703125,0.128173828125,0.53173828125,0,3
2565,51,0.55517578125,0.29052734375,0.470458984375,0,3
2615,52,-0.080810546875,0.186279296875,0.405517578125,0,3
2662,53,-0.146240234375,0.133544921875,0.216064453125,0,3
2711,54,0.011474609375,0.140869140625,0.05078125,0,3
2759,55,0.341796875,0.20751953125,-0.01220703125,0,3
2808,56,2.130615234375,0.83056640625,0.452880859375,0,3
2857,57,2.7841796875,0.749267578125,0.38232421875,0,3
2906,58,1.867919921875,0.390625,0.677490234375,0,3
2954,59,0.44189453125,-0.1181640625,0.568603515625,0,3
3003,60,0.013427734375,0.260986328125,0.241455078125,0,3
3052,61,-0.135986328125,-0.284912109375,0.2958984375,0,3
3101,62,-0.059814453125,0.021484375,0.323486328125,0,3
3150,63,0.0791015625,0.137451171875,0.1455078125,0,3
3198,64,1.837646484375,0.921142578125,0.698486328125,0,3
3246,65,2.82861328125,1.142333984375,0.236572265625,0,3
3295,66,2.310791015625,0.576904296875,0.6005859375,0,3
3345,67,0.56005859375,-0.108642578125,0.783935546875,0,3
3393,68,-0.1328125,0.14404296875,0.323486328125,0,3
3443,69,-0.02001953125,0.189208984375,0.2451171875,0,3
3491,70,0.021240234375,0.043701171875,0.1015625,0,3
3542,71,0.236328125,0.216552734375,-0.0078125,0,3
3589,72,1.5927734375,0.68798828125,0.14013671875,0,3
3637,73,2.93994140625,0.761474609375,0.71240234375,0,3
3686,74,2.210693359375,0.6787109375,0.669677734375,0,3
3734,75,0.439453125,0.068359375,0.60400390625,0,3
3786,76,-0.31982421875,-0.0107421875,0.1728515625,0,3
3832,77,-0.19580078125,0.121337890625,0.29052734375,0,3
3880,78,-0.1474609375,0.216796875,0.468994140625,0,3
3979,79,0.05810546875,0.1904296875,0.272705078125,0,3
4027,80,1.644775390625,0.665283203125,0.49072265625,0,3
4076,81,3.0302734375,0.542724609375,0.316650390625,0,3
4127,82,2.632080078125,0.627685546875,0.66796875,0,3
4175,83,0.700439453125,-0.03857421875,0.529296875,0,3
4223,84,-0.15869140625,0.060791015625,0.121826171875,0,3
4270,85,-0.067138671875,0.51025390625,0.16064453125,0,3
4320,86,0.088134765625,-0.11865234375,0.2080078125,0,3
4372,87,0.27734375,-0.026123046875,0.102294921875,0,3
4418,88,1.774169921875,0.989990234375,0.680908203125,0,3
4467,89,2.37109375,0.843017578125,0.428955078125,0,3
4514,90,1.80517578125,0.705810546875,0.740234375,0,3
4563,91,0.549560546875,0.051513671875,0.77734375,0,3
4613,92,-0.1748046875,-0.02734375,0.23974609375,0,3
4665,93,-0.080322265625,0.176513671875,0.11572265625,0,3
4708,94,-0.0576171875,-0.191162109375,0.44287109375,0,3
4758,95,0.04150390625,0.06640625,0.23046875,0,3
4807,96,2.0087890625,1.004638671875,0.7744140625,0,3
4857,97,2.61865234375,0.796630859375,0.11962890625,0,3
4905,98,1.90625,0.60986328125,0.96533203125,0,3
