"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID"
110,0,-0.913330078125,-0.062744140625,0.30712890625,0,3
130,1,-0.913330078125,-0.062744140625,0.30712890625,0,3
152,2,-0.865966796875,-0.03076171875,0.355224609375,0,3
187,3,-0.954833984375,-0.05908203125,0.29150390625,0,3
235,4,-0.964111328125,0.010986328125,0.37548828125,0,3
284,5,-0.93603515625,-0.02490234375,0.29833984375,0,3
333,6,-0.86083984375,0.126220703125,0.376708984375,0,3
381,7,-0.89013671875,-0.034423828125,0.324462890625,0,3
431,8,-0.8056640625,-0.21484375,0.243896484375,0,3
480,9,-0.850830078125,-0.38818359375,0.26220703125,0,3
528,10,-0.883056640625,-0.12548828125,0.2421875,0,3
578,11,-0.825927734375,-0.05224609375,0.225830078125,0,3
674,12,-0.697265625,-0.2890625,0.264892578125,0,3
724,13,-0.53369140625,-0.388916015625,0.115234375,0,3
772,14,-0.3779296875,-0.349609375,0.16845703125,0,3
820,15,-0.39501953125,-0.1845703125,0.162841796875,0,3
870,16,-0.06689453125,-0.018798828125,0.443359375,0,3
918,17,0.247802734375,0.600341796875,0.832763671875,0,3
967,18,0.60400390625,1.291259765625,1.01025390625,0,3
1016,19,0.73779296875,1.761962890625,0.21875,0,3
1065,20,0.928955078125,0.570556640625,-0.197998046875,0,3
1114,21,1.78173828125,0.418701171875,0.067626953125,0,3
1162,22,1.494873046875,0.5595703125,0.7177734375,0,3
1210,23,0.95166015625,0.965576171875,0.956787109375,0,3
1260,24,1.205322265625,0.83837890625,-0.09326171875,0,3
1344,25,0.8466796875,0.283935546875,0.1357421875,0,3
1356,26,0.894287109375,0.250244140625,0.118896484375,0,3
1405,27,0.811767578125,0.404296875,0.051513671875,0,3
1454,28,0.85791015625,0.231201171875,-0.006103515625,0,3
1504,29,0.92529296875,0.33984375,0.0595703125,0,3
1552,30,0.9755859375,0.299072265625,0.08935546875,0,3
1601,31,0.97216796875,0.33154296875,-0.0185546875,0,3
1650,32,0.987548828125,0.23828125,0.023681640625,0,3
1699,33,1.02392578125,0.48095703125,0.23193359375,0,3
1747,34,1.0458984375,0.181640625,0.4619140625,0,3
1796,35,1.022705078125,0.14453125,0.172607421875,0,3
1844,36,0.907470703125,0.1455078125,0.128662109375,0,3
1893,37,0.958984375,0.37744140625,0.15771484375,0,3
1942,38,1.004150390625,0.184326171875,0.208740234375,0,3
1991,39,1.0009765625,0.382080078125,0.253173828125,0,3
2041,40,0.974365234375,0.377685546875,0.197265625,0,3
2088,41,1.0224609375,0.211669921875,0.198974609375,0,3
2137,42,1.021728515625,0.093017578125,0.207275390625,0,3
2186,43,1.02099609375,0.06494140625,0.226806640625,0,3
2234,44,1.082275390625,0.16455078125,0.207275390625,0,3
2284,45,1.02978515625,0.19189453125,0.068603515625,0,3
2332,46,0.929443359375,0.18603515625,0.025146484375,0,3
2381,47,0.980712890625,0.176025390625,-0.01416015625,0,3
2430,48,1.023681640625,0.24609375,0.118896484375,0,3
2478,49,1.008056640625,0.466796875,0.330078125,0,3
2527,50,0.94970703125,0.3046875,0.109375,0,3
2625,51,0.927001953125,0.388916015625,0.144287109375,0,3
2673,52,1.022216796875,0.261962890625,0.037841796875,0,3
2722,53,1.02880859375,0.216552734375,0.0341796875,0,3
2771,54,0.97021484375,0.162841796875,0.14697265625,0,3
2821,55,0.96923828125,0.300048828125,0.163330078125,0,3
2868,56,1.02392578125,0.189697265625,0.1240234375,0,3
2917,57,0.981201171875,0.177001953125,0.121337890625,0,3
2966,58,1.02783203125,0.192626953125,0.1943359375,0,3
3016,59,0.973388671875,0.201416015625,0.123779296875,0,3
