"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID"
113,0,0.977783203125,0.158203125,0.058837890625,0,3
116,1,0.977783203125,0.158203125,0.058837890625,0,3
152,2,0.971923828125,0.20068359375,0.046875,0,3
156,3,0.971923828125,0.20068359375,0.046875,0,3
249,4,1.026123046875,0.199951171875,0.125244140625,0,3
302,5,1.026611328125,0.20556640625,0.057861328125,0,3
346,6,1.025634765625,0.217529296875,0.04638671875,0,3
397,7,1.031005859375,0.16162109375,0.03662109375,0,3
443,8,1.02392578125,0.163330078125,0.04150390625,0,3
493,9,1.0205078125,0.161865234375,0.039306640625,0,3
541,10,1.025634765625,0.16064453125,0.0576171875,0,3
590,11,1.027099609375,0.209228515625,0.045166015625,0,3
638,12,1.02978515625,0.205322265625,0.05126953125,0,3
688,13,1.02734375,0.20654296875,0.059326171875,0,3
737,14,1.0302734375,0.2158203125,0.0595703125,0,3
785,15,1.030517578125,0.157470703125,0.1259765625,0,3
833,16,1.02978515625,0.180908203125,0.060546875,0,3
882,17,0.97021484375,0.2216796875,0.148193359375,0,3
931,18,0.99755859375,0.333984375,0.1201171875,0,3
980,19,0.97216796875,0.28759765625,0.161865234375,0,3
1032,20,1.08935546875,0.506103515625,0.15869140625,0,3
1080,21,1.11767578125,0.66943359375,0.19580078125,0,3
1130,22,0.987060546875,0.912109375,0.154052734375,0,3
1176,23,0.91796875,1.057373046875,0.426025390625,0,3
1224,24,0.836181640625,1.10693359375,0.31591796875,0,3
1272,25,0.837890625,1.2529296875,0.21533203125,0,3
1321,26,0.845703125,1.2958984375,0.020751953125,0,3
1370,27,0.828369140625,1.249267578125,0.050537109375,0,3
1419,28,0.57763671875,1.085693359375,0.19921875,0,3
1467,29,0.25146484375,0.84033203125,0.332763671875,0,3
1516,30,-0.034912109375,0.590087890625,0.4765625,0,3
1565,31,-0.172607421875,0.48193359375,0.590087890625,0,3
1613,32,-0.218505859375,0.57421875,0.61962890625,0,3
1662,33,-0.208251953125,0.353759765625,0.686767578125,0,3
1711,34,-0.447265625,0.249755859375,0.8857421875,0,3
1760,35,-0.6171875,0.03369140625,1.009521484375,0,3
1809,36,-0.612060546875,-0.10546875,1.020751953125,0,3
1857,37,-0.66357421875,-0.1103515625,0.964599609375,0,3
1906,38,-0.454345703125,-0.11865234375,0.949951171875,0,3
2007,39,-0.25390625,-0.063720703125,0.596435546875,0,3
2012,40,-0.25390625,-0.063720703125,0.596435546875,0,3
2101,41,-0.462158203125,0.136962890625,0.62451171875,0,3
2105,42,-0.462158203125,0.136962890625,0.62451171875,0,3
2199,43,-0.48486328125,0.107177734375,0.66357421875,0,3
2205,44,-0.6494140625,-0.016357421875,0.661376953125,0,3
2296,45,-0.71142578125,-0.02490234375,0.7490234375,0,3
2348,46,-0.704345703125,0.019287109375,0.757080078125,0,3
2393,47,-0.55029296875,-0.087158203125,0.759521484375,0,3
2442,48,-0.6435546875,-0.080078125,0.76513671875,0,3
2493,49,-0.624267578125,-0.0810546875,0.853271484375,0,3
2540,50,-0.7705078125,-0.095947265625,0.782958984375,0,3
2589,51,-0.759033203125,-0.06689453125,0.821533203125,0,3
2637,52,-0.68017578125,0.032470703125,0.39697265625,0,3
2686,53,-0.724609375,-0.009521484375,0.5048828125,0,3
2737,54,-0.793701171875,-0.161865234375,0.567626953125,0,3
2784,55,-0.815673828125,-0.077392578125,0.58642578125,0,3
2832,56,-0.84228515625,-0.121337890625,0.677001953125,0,3
2881,57,-0.878173828125,-0.13916015625,0.815185546875,0,3
2930,58,-0.7373046875,-0.177978515625,0.61572265625,0,3
2978,59,-0.741455078125,-0.236572265625,0.5537109375,0,3
3028,60,-0.814697265625,-0.23583984375,0.490478515625,0,3
3076,61,-0.8427734375,-0.2939453125,0.366943359375,0,3
3125,62,-0.81787109375,-0.11474609375,0.484619140625,0,3
3176,63,-0.729248046875,-0.23193359375,0.514892578125,0,3
3221,64,-0.6689453125,-0.227294921875,0.777587890625,0,3
3270,65,-0.8125,-0.3017578125,0.615478515625,0,3
3319,66,-0.800048828125,-0.228759765625,0.688232421875,0,3
3369,67,-0.8310546875,-0.23876953125,0.551513671875,0,3
3417,68,-0.828857421875,-0.159423828125,0.5556640625,0,3
3466,69,-0.78564453125,-0.109375,0.58544921875,0,3
3515,70,-0.743896484375,-0.195556640625,0.52294921875,0,3
3563,71,-0.852294921875,-0.23388671875,0.491943359375,0,3
3612,72,-0.75390625,-0.11181640625,0.675048828125,0,3
3661,73,-0.70654296875,-0.315673828125,0.624267578125,0,3
3710,74,-0.682373046875,-0.159423828125,0.61669921875,0,3
3759,75,-0.724853515625,-0.2099609375,0.70068359375,0,3
3807,76,-0.660400390625,-0.043701171875,0.765625,0,3
3856,77,-0.702880859375,-0.083251953125,0.624267578125,0,3
3956,78,-0.42919921875,-0.071533203125,0.69189453125,0,3
3961,79,-0.42919921875,-0.071533203125,0.69189453125,0,3
4051,80,-0.31396484375,-0.279052734375,0.560791015625,0,3
4056,81,-0.31396484375,-0.279052734375,0.560791015625,0,3
4148,82,-0.508056640625,-0.304931640625,0.71484375,0,3
4152,83,-0.51025390625,-0.255859375,0.71337890625,0,3
4246,84,-0.74560546875,-0.385009765625,0.73583984375,0,3
4296,85,-0.653076171875,-0.283935546875,0.7880859375,0,3
4343,86,-0.435302734375,-0.198974609375,0.677734375,0,3
4394,87,-0.373291015625,-0.039794921875,0.748046875,0,3
4441,88,-0.362548828125,-0.08154296875,0.934814453125,0,3
4491,89,-0.25390625,-0.049560546875,0.959228515625,0,3
4539,90,-0.047119140625,0.101806640625,0.903564453125,0,3
4590,91,-0.015869140625,0.329833984375,0.7041015625,0,3
4638,92,-0.01171875,0.621337890625,0.61865234375,0,3
4684,93,-0.041259765625,0.845458984375,0.6796875,0,3
4734,94,0.338134765625,1.1181640625,0.951171875,0,3
4782,95,0.334228515625,1.39599609375,0.53955078125,0,3
4831,96,0.523681640625,1.058837890625,0.58642578125,0,3
4880,97,0.653564453125,1.129638671875,0.302978515625,0,3
4931,98,0.68798828125,1.090087890625,0.1982421875,0,3
4978,99,0.787841796875,0.853271484375,0.094482421875,0,3
5027,100,1.029296875,0.671630859375,0.065185546875,0,3
5079,101,0.887451171875,0.54443359375,-0.08837890625,0,3
5125,102,0.663818359375,0.6474609375,-0.26513671875,0,3
5179,103,1.264404296875,0.47509765625,0.000732421875,0,3
5225,104,1.1611328125,0.55419921875,-0.0927734375,0,3
5271,105,1.093017578125,0.290771484375,-0.053466796875,0,3
5318,106,1.241455078125,0.2353515625,-0.1328125,0,3
5367,107,0.976806640625,0.3955078125,0.010009765625,0,3
5421,108,0.910400390625,0.34326171875,0.098876953125,0,3
5470,109,1.020263671875,0.27880859375,0.059326171875,0,3
5515,110,1.1552734375,-0.032470703125,0.266357421875,0,3
5562,111,1.03515625,-0.37646484375,0,0,3
5613,112,0.958740234375,-0.062744140625,-0.068115234375,0,3
5660,113,0.96044921875,0.26611328125,0.088623046875,0,3
5708,114,0.855224609375,0.3359375,0.03662109375,0,3
5759,115,0.850341796875,0.27001953125,0.07666015625,0,3
5806,116,0.873291015625,0.162841796875,-0.014404296875,0,3
5905,117,1.108642578125,0.1611328125,-0.00048828125,0,3
5910,118,1.108642578125,0.1611328125,-0.00048828125,0,3
6004,119,1.048095703125,-0.002197265625,-0.071533203125,0,3
6009,120,1.048095703125,-0.002197265625,-0.071533203125,0,3
6100,121,0.95166015625,0.041259765625,-0.056884765625,0,3
6105,122,0.95166015625,0.041259765625,-0.056884765625,0,3
6201,123,1.021240234375,0.16796875,-0.040283203125,0,3
6245,124,1.036376953125,0.21875,-0.05908203125,0,3
6296,125,0.98388671875,0.23486328125,-0.138916015625,0,3
6342,126,1.02197265625,0.169921875,-0.04248046875,0,3
6392,127,1.012939453125,0.13623046875,-0.054443359375,0,3
6439,128,1.023681640625,0.09912109375,-0.116943359375,0,3
6489,129,1.087158203125,0.1142578125,-0.119873046875,0,3
6537,130,1.045654296875,0.140380859375,-0.143798828125,0,3
6587,131,0.937255859375,-0.06396484375,-0.08203125,0,3
6635,132,0.997314453125,-0.0146484375,-0.125,0,3
6685,133,0.98974609375,0.142822265625,-0.1064453125,0,3
6732,134,1.019287109375,0.115234375,-0.112060546875,0,3
6782,135,1.017333984375,0.111083984375,-0.14013671875,0,3
6831,136,1.012451171875,0.10546875,-0.059814453125,0,3
6879,137,1.026611328125,0.19287109375,-0.129150390625,0,3
6929,138,1.026611328125,0.1923828125,-0.047607421875,0,3
6977,139,1.02294921875,0.203857421875,-0.035400390625,0,3
7025,140,1.01123046875,0.209228515625,-0.091064453125,0,3
7075,141,1.010498046875,0.2041015625,-0.042236328125,0,3
7123,142,0.979736328125,0.2060546875,-0.049560546875,0,3
7171,143,1.023681640625,0.204345703125,-0.053466796875,0,3
7224,144,1.0107421875,0.19775390625,-0.035888671875,0,3
7270,145,0.9716796875,0.193115234375,0.01025390625,0,3
7317,146,0.980712890625,0.099609375,-0.00634765625,0,3
7366,147,1.07958984375,0.146240234375,0.024658203125,0,3
7415,148,0.994140625,0.09765625,-0.07958984375,0,3
7464,149,0.974853515625,0.11376953125,-0.04443359375,0,3
7512,150,0.979736328125,0.189208984375,-0.135986328125,0,3
7561,151,0.970947265625,0.212158203125,-0.155517578125,0,3
7610,152,1.02001953125,0.197265625,-0.132080078125,0,3
7658,153,0.934814453125,0.1142578125,-0.048828125,0,3
7708,154,1.010009765625,0.11328125,-0.042724609375,0,3
7756,155,1.00537109375,0.1982421875,-0.135498046875,0,3
7856,156,1.021484375,0.214599609375,-0.1279296875,0,3
7861,157,1.021484375,0.214599609375,-0.1279296875,0,3
7953,158,1.01513671875,0.181396484375,0.06591796875,0,3
7957,159,1.01513671875,0.181396484375,0.06591796875,0,3
8048,160,1.04150390625,0.1181640625,-0.00439453125,0,3
8052,161,1.0830078125,0.0537109375,-0.0185546875,0,3
8151,162,0.981201171875,0.14794921875,-0.005126953125,0,3
8195,163,0.974853515625,0.209716796875,0.004150390625,0,3
8246,164,1.01416015625,0.217041015625,-0.04931640625,0,3
8298,165,1.02099609375,0.199951171875,-0.060791015625,0,3
8356,166,1.025390625,0.1064453125,-0.091552734375,0,3
8391,167,0.97509765625,0.108642578125,0.001220703125,0,3
8439,168,0.975830078125,0.201416015625,0.004638671875,0,3
8489,169,0.971923828125,0.2080078125,-0.076904296875,0,3
8540,170,1.020751953125,0.19873046875,-0.08203125,0,3
8586,171,1.029541015625,0.20849609375,-0.034912109375,0,3
8635,172,1.023681640625,0.2041015625,-0.091796875,0,3
8683,173,1.02294921875,0.12158203125,-0.0830078125,0,3
8731,174,1.027587890625,0.189453125,-0.033935546875,0,3
8782,175,1.020751953125,0.19189453125,-0.037353515625,0,3
8835,176,0.977783203125,0.201416015625,-0.038818359375,0,3
8878,177,0.97119140625,0.196044921875,-0.03515625,0,3
8926,178,1.02978515625,0.1142578125,-0.09326171875,0,3
8975,179,0.969482421875,0.103759765625,-0.03662109375,0,3
9024,180,0.97412109375,0.1181640625,-0.04150390625,0,3
9072,181,1.014892578125,0.19140625,-0.04736328125,0,3
9121,182,1.019775390625,0.205322265625,-0.148681640625,0,3
9170,183,1.021240234375,0.2138671875,-0.126220703125,0,3
9221,184,0.97412109375,0.197021484375,-0.03759765625,0,3
9267,185,0.97265625,0.11083984375,-0.035888671875,0,3
9315,186,1.026611328125,0.11328125,-0.039306640625,0,3
9365,187,1.0234375,0.203369140625,-0.056640625,0,3
9415,188,1.027099609375,0.205078125,-0.05908203125,0,3
9462,189,1.026123046875,0.193359375,-0.049072265625,0,3
9513,190,0.974365234375,0.19287109375,-0.048583984375,0,3
