"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID"
155,0,-0.796142578125,0.35986328125,0.377685546875,0,3
176,1,-0.8017578125,0.364990234375,0.377685546875,0,3
189,2,-0.8017578125,0.364990234375,0.377685546875,0,3
208,3,-0.8017578125,0.364990234375,0.377685546875,0,3
222,4,-0.809814453125,0.357421875,0.3037109375,0,3
265,5,-0.794677734375,0.365234375,0.393310546875,0,3
364,6,-0.812255859375,0.3662109375,0.305908203125,0,3
369,7,-0.812255859375,0.3662109375,0.305908203125,0,3
464,8,-0.805908203125,0.360107421875,0.3779296875,0,3
469,9,-0.805908203125,0.360107421875,0.3779296875,0,3
562,10,-0.808837890625,0.4404296875,0.301025390625,0,3
608,11,-0.80859375,0.35205078125,0.306884765625,0,3
656,12,-0.80029296875,0.3671875,0.305908203125,0,3
706,13,-0.81201171875,0.364013671875,0.38037109375,0,3
788,14,-0.79833984375,0.3642578125,0.385009765625,0,3
806,15,-0.804931640625,0.366455078125,0.383056640625,0,3
851,16,-0.81005859375,0.36962890625,0.381591796875,0,3
901,17,-0.79833984375,0.440185546875,0.394287109375,0,3
948,18,-0.808349609375,0.35986328125,0.35791015625,0,3
998,19,-0.849609375,0.517578125,0.353515625,0,3
1053,20,-0.80419921875,0.48046875,0.565185546875,0,3
1112,21,-0.856689453125,0.716796875,0.705078125,0,3
1147,22,-0.822265625,0.870849609375,0.844482421875,0,3
1194,23,-0.77783203125,0.984375,0.95654296875,0,3
1274,24,-0.664306640625,0.850341796875,0.81201171875,0,3
1295,25,-0.474609375,1.0986328125,0.9140625,0,3
1339,26,-0.464599609375,1.09130859375,0.711181640625,0,3
1391,27,-0.100341796875,1.023193359375,0.597900390625,0,3
1445,28,-0.027587890625,0.760009765625,0.41162109375,0,3
1485,29,0.176025390625,0.531494140625,0.343505859375,0,3
1536,30,0.36669921875,0.502197265625,0.037353515625,0,3
1582,31,0.452880859375,0.4365234375,0.008544921875,0,3
1631,32,0.45703125,0.16162109375,-0.12744140625,0,3
1680,33,0.23046875,0.037109375,0.96728515625,0,3
1729,34,0.883544921875,-0.961181640625,1.26025390625,0,3
1782,35,0.4833984375,-0.1796875,0.871826171875,0,3
1837,36,0.978271484375,-0.10302734375,0.56787109375,0,3
1873,37,1.0390625,0.169921875,0.015869140625,0,3
1923,38,1.038330078125,0.15771484375,-0.58251953125,0,3
1973,39,1.048828125,0.2265625,-0.427978515625,0,3
2021,40,0.638671875,0.094482421875,0.655029296875,0,3
2070,41,1.712158203125,-1.85986328125,1.17529296875,0,3
2168,42,0.558349609375,0.05615234375,1.207275390625,0,3
2173,43,0.878173828125,0.25439453125,0.54345703125,0,3
2217,44,0.917236328125,0.039306640625,0.140869140625,0,3
2373,45,1.077392578125,0.188232421875,-0.36669921875,0,3
2381,46,1.077392578125,0.188232421875,-0.36669921875,0,3
2422,47,3.8740234375,-2.3154296875,2.36767578125,0,3
2432,48,3.8740234375,-2.3154296875,2.36767578125,0,3
2509,49,0.7724609375,0.168212890625,0.759033203125,0,3
2513,50,0.7724609375,0.168212890625,0.759033203125,0,3
2609,51,0.861572265625,0.078125,0.322998046875,0,3
2656,52,0.955322265625,0.14404296875,-0.117919921875,0,3
2704,53,0.979248046875,0.062744140625,-0.16796875,0,3
2752,54,0.844970703125,0.040283203125,0.070068359375,0,3
2802,55,2.369384765625,-2.09033203125,1.5419921875,0,3
2855,56,1.111083984375,0.6201171875,0.732666015625,0,3
2912,57,0.84326171875,-0.14111328125,0.837158203125,0,3
2956,58,0.7939453125,0.071533203125,0.413330078125,0,3
3004,59,0.908447265625,0.128662109375,-0.034912109375,0,3
3067,60,0.953857421875,0.085205078125,-0.142578125,0,3
3102,61,0.787841796875,0.09521484375,0.333251953125,0,3
3215,62,0.84521484375,-0.117919921875,1.045166015625,0,3
3223,63,0.84521484375,-0.117919921875,1.045166015625,0,3
3252,64,0.746826171875,0.110107421875,0.742431640625,0,3
3289,65,0.78955078125,0.146240234375,0.276611328125,0,3
3337,66,0.944091796875,0.06298828125,-0.102783203125,0,3
3386,67,0.87451171875,0.071533203125,-0.25537109375,0,3
3435,68,0.685791015625,0.093505859375,0.470703125,0,3
3484,69,1.79931640625,0.232421875,1.04833984375,0,3
3533,70,0.83203125,-0.10888671875,1.13720703125,0,3
3587,71,0.796142578125,0.042724609375,0.68310546875,0,3
3636,72,0.75,0.091552734375,0.2763671875,0,3
3690,73,0.8603515625,-0.016357421875,-0.097900390625,0,3
3728,74,0.95458984375,0.040283203125,-0.151611328125,0,3
3792,75,0.708740234375,-0.01220703125,0.781982421875,0,3
3828,76,1.271240234375,-0.514404296875,0.765869140625,0,3
3881,77,0.769775390625,0.07373046875,0.9921875,0,3
3970,78,0.877197265625,0.055908203125,0.559326171875,0,3
3974,79,0.890869140625,0.075439453125,0.190673828125,0,3
4020,80,0.874755859375,-0.001953125,-0.136962890625,0,3
4118,81,0.94140625,0.133544921875,-0.1396484375,0,3
4122,82,-5.0615234375,1.85009765625,8,0,3
4168,83,1.234130859375,0.30810546875,0.89794921875,0,3
4215,84,0.6220703125,0.078125,0.957763671875,0,3
4312,85,0.826904296875,-0.066650390625,0.045166015625,0,3
4315,86,0.826904296875,-0.066650390625,0.045166015625,0,3
4414,87,0.839599609375,0.026611328125,0.364013671875,0,3
4420,88,0.839599609375,0.026611328125,0.364013671875,0,3
4522,89,1.85693359375,-0.819580078125,0.76806640625,0,3
4572,90,0.790283203125,-0.14208984375,0.9990234375,0,3
4606,91,0.89501953125,-0.0078125,0.65234375,0,3
4657,92,0.786376953125,0.005859375,0.308349609375,0,3
4708,93,0.89111328125,0.0263671875,-0.007568359375,0,3
4751,94,0.888427734375,-0.072998046875,0.03466796875,0,3
4800,95,-1.32568359375,0.229736328125,0.543212890625,0,3
4849,96,1.02587890625,0.12548828125,0.443359375,0,3
4898,97,0.817138671875,-0.06787109375,0.922607421875,0,3
4950,98,0.810546875,-0.06396484375,0.54248046875,0,3
5002,99,0.776123046875,-0.1552734375,0.26513671875,0,3
5051,100,0.807861328125,-0.032470703125,0.069580078125,0,3
5094,101,0.880859375,-0.12451171875,0.18310546875,0,3
5141,102,0.928466796875,-1.136474609375,3.70263671875,0,3
5190,103,1.12353515625,0.19189453125,0.52880859375,0,3
5240,104,0.749267578125,-0.0830078125,0.878662109375,0,3
5287,105,0.679443359375,-0.32568359375,0.5263671875,0,3
5338,106,0.76953125,-0.220458984375,0.202392578125,0,3
5389,107,0.83740234375,-0.126953125,0.0830078125,0,3
5444,108,0.82373046875,-0.010498046875,0.7080078125,0,3
5484,109,1.327880859375,-0.00830078125,0.7607421875,0,3
5535,110,0.8056640625,-0.072265625,0.923095703125,0,3
5581,111,0.731201171875,0.01025390625,0.6904296875,0,3
5637,112,0.813720703125,-0.093017578125,0.33203125,0,3
5694,113,0.828125,-0.032958984375,0.14794921875,0,3
5727,114,0.878173828125,0.015625,0.230712890625,0,3
5775,115,1.614501953125,-1.0966796875,0.9501953125,0,3
5830,116,1.200927734375,-0.15673828125,0.583251953125,0,3
5882,117,0.8076171875,0.081298828125,0.792724609375,0,3
5928,118,0.781982421875,-0.14990234375,0.56640625,0,3
5970,119,0.8359375,-0.136962890625,0.27197265625,0,3
6031,120,0.888427734375,0.065673828125,0.068359375,0,3
6069,121,0.78759765625,0.037109375,0.480712890625,0,3
6117,122,1.562255859375,0.171875,0.942626953125,0,3
6166,123,0.897705078125,0.031982421875,0.92041015625,0,3
6265,124,0.8125,-0.004150390625,0.3046875,0,3
6270,125,0.8125,-0.004150390625,0.3046875,0,3
6366,126,0.939208984375,0.139404296875,0.031005859375,0,3
6415,127,0.814453125,0.0517578125,0.257080078125,0,3
6471,128,1.548828125,-0.797119140625,-0.05029296875,0,3
6508,129,1.0849609375,-0.032470703125,0.673095703125,0,3
6555,130,0.72119140625,0.1083984375,0.947998046875,0,3
6604,131,0.89306640625,-0.064453125,0.521728515625,0,3
6655,132,0.9609375,-0.024169921875,0.058837890625,0,3
6702,133,0.870849609375,0.08544921875,0.0439453125,0,3
6755,134,-1.705078125,0.208984375,6.56494140625,0,3
6811,135,1.14794921875,-0.079833984375,0.652099609375,0,3
6850,136,0.5625,0.4072265625,1.017333984375,0,3
6908,137,0.6669921875,-0.139892578125,0.6171875,0,3
6946,138,0.5634765625,-0.182861328125,0.303955078125,0,3
7002,139,0.415283203125,-0.060546875,0.330810546875,0,3
7045,140,0.328857421875,-0.194580078125,0.230712890625,0,3
7094,141,0.136474609375,-0.0419921875,0.411376953125,0,3
7148,142,0.0087890625,0.21923828125,0.348876953125,0,3
7190,143,-0.609130859375,0.34912109375,0.397705078125,0,3
7238,144,-1.027587890625,0.631103515625,0.997802734375,0,3
7288,145,-1.63818359375,0.55712890625,0.406005859375,0,3
7337,146,-1.840087890625,1.14990234375,0.871337890625,0,3
7390,147,-1.264892578125,1.283447265625,0.842041015625,0,3
7434,148,-0.85498046875,0.709716796875,0.64990234375,0,3
7484,149,-0.81005859375,0.56298828125,0.580078125,0,3
7535,150,-0.8994140625,0.370849609375,0.591064453125,0,3
7586,151,-0.95751953125,0.42529296875,0.23779296875,0,3
7634,152,-0.84765625,0.340087890625,0.31396484375,0,3
7679,153,-0.96337890625,0.263916015625,0.272216796875,0,3
7729,154,-0.96826171875,0.183349609375,0.173095703125,0,3
7775,155,-1.01220703125,0.174072265625,0.193603515625,0,3
7831,156,-0.950927734375,0.310791015625,0.1796875,0,3
7870,157,-0.863037109375,0.181884765625,0.156982421875,0,3
7920,158,-0.858154296875,0.281494140625,0.258544921875,0,3
7970,159,-0.940185546875,0.293701171875,0.25146484375,0,3
8019,160,-0.943359375,0.28662109375,0.18017578125,0,3
8067,161,-0.86669921875,0.301025390625,0.1806640625,0,3
8116,162,-0.941162109375,0.331298828125,0.251708984375,0,3
8214,163,-0.94921875,0.32763671875,0.176025390625,0,3
8218,164,-0.94921875,0.32763671875,0.176025390625,0,3
8321,165,-0.94140625,0.33642578125,0.217529296875,0,3
8328,166,-0.94140625,0.33642578125,0.217529296875,0,3
8420,167,-0.863037109375,0.281982421875,0.180908203125,0,3
8464,168,-0.950927734375,0.330810546875,0.179931640625,0,3
