"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID"
109,0,0.29833984375,-0.693115234375,-0.720458984375,0,3
133,1,0.38671875,-0.45703125,-0.747802734375,0,3
141,2,0.38671875,-0.45703125,-0.747802734375,0,3
183,3,0.3974609375,-0.551025390625,-0.7041015625,0,3
234,4,0.393798828125,-0.427001953125,-0.72119140625,0,3
281,5,0.51953125,-0.29638671875,-0.90478515625,0,3
331,6,0.490234375,-0.46337890625,-0.745361328125,0,3
379,7,0.408203125,-0.487060546875,-0.729248046875,0,3
427,8,0.44775390625,-0.50634765625,-0.68115234375,0,3
476,9,0.41015625,-0.42236328125,-0.889404296875,0,3
525,10,0.456298828125,-0.51416015625,-0.739013671875,0,3
574,11,0.45166015625,-0.517822265625,-0.61767578125,0,3
629,12,0.378662109375,-0.571533203125,-0.4228515625,0,3
671,13,0.50048828125,-0.657958984375,-0.681640625,0,3
720,14,0.592529296875,-0.6962890625,-0.749267578125,0,3
769,15,0.615478515625,-0.575927734375,-0.628662109375,0,3
867,16,0.623291015625,-0.590576171875,-0.47998046875,0,3
915,17,0.720947265625,-0.591552734375,-0.679931640625,0,3
964,18,0.8173828125,-0.41064453125,-0.4755859375,0,3
1012,19,0.65966796875,-0.41943359375,-0.439453125,0,3
1069,20,0.66796875,-0.7548828125,-0.828857421875,0,3
1111,21,0.77880859375,-0.734130859375,-0.908203125,0,3
1159,22,0.6435546875,-0.72265625,-0.707275390625,0,3
1208,23,0.413330078125,-0.68408203125,-0.352783203125,0,3
1257,24,0.28759765625,-0.710693359375,-0.039794921875,0,3
1305,25,0.322509765625,-0.689453125,0.0361328125,0,3
1354,26,0.38037109375,-0.67041015625,-0.031494140625,0,3
1403,27,0.240478515625,-0.768798828125,-0.067626953125,0,3
1451,28,0.280517578125,-0.720703125,0.0869140625,0,3
1500,29,0.13525390625,-0.73291015625,0.1669921875,0,3
1549,30,0.050537109375,-1.114990234375,0.28955078125,0,3
1598,31,0.172119140625,-1.78369140625,0.22607421875,0,3
1646,32,0.569091796875,-2.087646484375,0.07373046875,0,3
1695,33,0.82568359375,-1.4169921875,0.01513671875,0,3
1745,34,0.8330078125,-0.853759765625,-0.00537109375,0,3
1792,35,0.69091796875,-0.17041015625,0.01513671875,0,3
1841,36,0.473876953125,0.03515625,-0.085693359375,0,3
1890,37,0.5234375,0.07275390625,0.039306640625,0,3
1939,38,0.383056640625,-0.244140625,-0.19091796875,0,3
1987,39,1.11767578125,-2.345947265625,-1.46142578125,0,3
2036,40,1.019287109375,-2.9326171875,-1.0478515625,0,3
2085,41,0.449462890625,-1.60986328125,-0.473388671875,0,3
2135,42,0.116455078125,-0.960205078125,0.108154296875,0,3
2183,43,-0.251220703125,-0.32080078125,-0.139404296875,0,3
2231,44,-0.763671875,0.1015625,0.066162109375,0,3
2280,45,-0.51904296875,-0.0361328125,-0.01220703125,0,3
2329,46,-0.124267578125,-0.704833984375,0.22314453125,0,3
2378,47,0.42431640625,-2.110107421875,-0.183349609375,0,3
2426,48,0.8134765625,-2.470458984375,-0.25830078125,0,3
2478,49,0.877685546875,-1.3349609375,-0.33544921875,0,3
2534,50,1.033447265625,-1.0166015625,-0.337646484375,0,3
2572,51,0.814208984375,-0.63232421875,-0.259521484375,0,3
2620,52,0.59423828125,-0.5234375,-0.11767578125,0,3
2670,53,0.761962890625,0.05078125,0.02978515625,0,3
2719,54,0.82177734375,0.181884765625,-0.028564453125,0,3
2818,55,0.890380859375,-0.0498046875,0.138671875,0,3
2866,56,1.62939453125,-2.80712890625,-1.144287109375,0,3
2918,57,0.76513671875,-3.31005859375,-0.7763671875,0,3
2964,58,-0.313720703125,-1.404052734375,0.344970703125,0,3
3011,59,0.0625,-0.979248046875,0.14404296875,0,3
3061,60,-0.421875,-0.418212890625,0.04248046875,0,3
3109,61,-0.50439453125,-0.2373046875,0.241455078125,0,3
3158,62,-0.635986328125,-0.00390625,0.13427734375,0,3
3206,63,-0.45361328125,-0.0654296875,0.11083984375,0,3
3261,64,0.140869140625,-1.208251953125,0.057373046875,0,3
3304,65,0.653076171875,-3.40185546875,-0.838134765625,0,3
3352,66,0.6748046875,-1.947265625,0.341552734375,0,3
3402,67,0.650146484375,-1.43994140625,-0.04150390625,0,3
3450,68,0.66015625,-1.03515625,-0.05810546875,0,3
3499,69,0.510498046875,-0.75146484375,-0.11767578125,0,3
3548,70,0.51416015625,-0.153564453125,0.104248046875,0,3
3597,71,0.359130859375,-0.06103515625,0.126953125,0,3
3645,72,0.419677734375,-0.067138671875,0.03662109375,0,3
