"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID"
25,0,-0.916015625,-0.17626953125,0.280029296875,0,3
261,1,-0.910888671875,-0.180908203125,0.227783203125,0,3
324,2,-0.909912109375,-0.250732421875,0.21923828125,0,3
397,3,-0.906494140625,-0.180419921875,0.2255859375,0,3
557,4,-0.92041015625,-0.17041015625,0.265625,0,3
627,5,-0.922119140625,-0.172607421875,0.267333984375,0,3
666,6,-0.9140625,-0.17236328125,0.268798828125,0,3
685,7,-0.913330078125,-0.171875,0.2705078125,0,3
700,8,-0.913330078125,-0.171875,0.2705078125,0,3
721,9,-0.913330078125,-0.171875,0.2705078125,0,3
805,10,-0.930908203125,-0.18212890625,0.267578125,0,3
883,11,-1.000732421875,-0.172607421875,0.183349609375,0,3
926,12,-0.92578125,-0.15673828125,0.168701171875,0,3
963,13,-0.92578125,-0.15673828125,0.168701171875,0,3
1037,14,-0.95751953125,-0.161865234375,0.2177734375,0,3
1132,15,-0.962890625,-0.16748046875,0.158447265625,0,3
1262,16,-0.92822265625,-0.21533203125,0.211669921875,0,3
1299,17,-1.008056640625,-0.211181640625,0.19970703125,0,3
1333,18,-1.02880859375,-0.203369140625,0.12060546875,0,3
1361,19,-1.02880859375,-0.203369140625,0.12060546875,0,3
1389,20,-1.03076171875,-0.122802734375,0.108154296875,0,3
1415,21,-1.017333984375,-0.116943359375,0.153564453125,0,3
1436,22,-1.017333984375,-0.116943359375,0.153564453125,0,3
1449,23,-1.017333984375,-0.116943359375,0.153564453125,0,3
1471,24,-0.93603515625,-0.109130859375,0.14013671875,0,3
1494,25,-0.93603515625,-0.109130859375,0.14013671875,0,3
1515,26,-0.934326171875,-0.09521484375,0.053466796875,0,3
1544,27,-0.934326171875,-0.09521484375,0.053466796875,0,3
1584,28,-1.00048828125,-0.140380859375,0.03369140625,0,3
1659,29,-0.925537109375,-0.054443359375,0.083740234375,0,3
1718,30,-0.96337890625,-0.0849609375,0.033203125,0,3
1766,31,-0.946533203125,-0.0703125,0.051513671875,0,3
1807,32,-0.912109375,0.00244140625,0.0517578125,0,3
1847,33,-0.912109375,0.00244140625,0.0517578125,0,3
1938,34,-0.847900390625,-0.022216796875,0.04150390625,0,3
1982,35,-0.8896484375,0.02587890625,0.0732421875,0,3
2016,36,-0.902099609375,0.020263671875,-0.017822265625,0,3
2063,37,-0.944580078125,-0.08251953125,0.017578125,0,3
2111,38,-0.9482421875,0.013916015625,-0.089599609375,0,3
2149,39,-0.9482421875,0.013916015625,-0.089599609375,0,3
2295,40,-0.66015625,-0.0791015625,-0.09716796875,0,3
2403,41,-0.8671875,-0.3818359375,-0.655517578125,0,3
2427,42,-0.8671875,-0.3818359375,-0.655517578125,0,3
2511,43,-0.974365234375,-0.05810546875,-0.444580078125,0,3
2612,44,-0.84716796875,-0.00146484375,-0.390869140625,0,3
2712,45,-0.86083984375,0.062744140625,-0.453125,0,3
2801,46,-0.79638671875,0.02734375,-0.50146484375,0,3
2833,47,-0.83984375,0.03076171875,-0.48974609375,0,3
2860,48,-0.83984375,0.03076171875,-0.48974609375,0,3
2881,49,-0.786865234375,-0.08447265625,-0.37158203125,0,3
2897,50,-0.786865234375,-0.08447265625,-0.37158203125,0,3
2917,51,-0.786865234375,-0.08447265625,-0.37158203125,0,3
2937,52,-0.89794921875,-0.212158203125,-0.351318359375,0,3
2959,53,-0.89794921875,-0.212158203125,-0.351318359375,0,3
2971,54,-0.89794921875,-0.212158203125,-0.351318359375,0,3
2995,55,-1.26416015625,0.502197265625,-0.180908203125,0,3
3015,56,-1.26416015625,0.502197265625,-0.180908203125,0,3
3036,57,-0.92138671875,-0.015625,-0.780029296875,0,3
3057,58,-0.92138671875,-0.015625,-0.780029296875,0,3
3076,59,-1.006103515625,-0.075439453125,0.201904296875,0,3
3102,60,-1.006103515625,-0.075439453125,0.201904296875,0,3
3134,61,-0.7353515625,-0.290771484375,0.119140625,0,3
3187,62,-0.952392578125,-0.35498046875,0.111572265625,0,3
3228,63,-1.326416015625,0.3935546875,0.5302734375,0,3
3258,64,-1.326416015625,0.3935546875,0.5302734375,0,3
3278,65,-1.181640625,0.23876953125,0.3046875,0,3
3326,66,-0.894775390625,-0.2158203125,0.572998046875,0,3
3371,67,-0.776611328125,0.333251953125,0.437255859375,0,3
3410,68,-0.837646484375,0.1064453125,0.8271484375,0,3
3459,69,-0.467041015625,-0.013916015625,0.626220703125,0,3
3510,70,-1.07568359375,0.626953125,0.305419921875,0,3
3558,71,-0.9140625,-0.325927734375,0.702392578125,0,3
3611,72,-0.972412109375,0.38720703125,0.644775390625,0,3
3669,73,-0.871826171875,0.716552734375,0.419677734375,0,3
3774,74,-0.950439453125,0.337158203125,0.255126953125,0,3
3832,75,-0.259033203125,-0.116455078125,0.592529296875,0,3
3944,76,0.526611328125,0.0751953125,0.980224609375,0,3
3989,77,0.130126953125,-0.08056640625,0.9013671875,0,3
4024,78,0.8388671875,-0.364990234375,0.923095703125,0,3
4098,79,0.789794921875,-0.10791015625,0.934814453125,0,3
4207,80,0.204833984375,0.196044921875,1.1669921875,0,3
4260,81,-0.028564453125,0.3828125,1.071044921875,0,3
4283,82,-0.028564453125,0.3828125,1.071044921875,0,3
4317,83,-0.155029296875,0.2294921875,0.801513671875,0,3
4337,84,0.2529296875,0.22607421875,1.0859375,0,3
4368,85,0.2529296875,0.22607421875,1.0859375,0,3
4402,86,0.145263671875,-0.079833984375,1.19287109375,0,3
4425,87,0.145263671875,-0.079833984375,1.19287109375,0,3
4444,88,-0.088623046875,-0.188720703125,1.277587890625,0,3
4490,89,0.059814453125,-0.210693359375,1.054443359375,0,3
4543,90,0.1728515625,0.076416015625,1.074462890625,0,3
4715,91,0.23046875,0.266845703125,0.872314453125,0,3
4856,92,0.212646484375,0.12744140625,0.72216796875,0,3
5045,93,-0.007080078125,0.860595703125,0.67822265625,0,3
5205,94,0.043212890625,0.959228515625,0.614990234375,0,3
5271,95,0.044921875,1.030517578125,0.241455078125,0,3
5334,96,0.054443359375,0.833984375,0.42236328125,0,3
5379,97,0.05224609375,0.919677734375,0.364990234375,0,3
5426,98,0.091552734375,0.9521484375,0.37353515625,0,3
5480,99,0.033935546875,0.8662109375,0.449951171875,0,3
5520,100,0.0380859375,0.940673828125,0.444091796875,0,3
5564,101,0.040283203125,0.871826171875,0.44482421875,0,3
5601,102,0.040283203125,0.871826171875,0.44482421875,0,3
5635,103,0.038330078125,0.9375,0.442138671875,0,3
5715,104,0.044189453125,0.871826171875,0.44677734375,0,3
5768,105,0.039306640625,0.948486328125,0.441162109375,0,3
5816,106,0.03759765625,0.866455078125,0.44580078125,0,3
5878,107,0.042724609375,0.94091796875,0.4501953125,0,3
5937,108,0.045166015625,0.87158203125,0.447021484375,0,3
6038,109,0.040283203125,0.939453125,0.443603515625,0,3
6153,110,0.04150390625,0.94189453125,0.44384765625,0,3
6206,111,0.03955078125,0.8720703125,0.44384765625,0,3
6283,112,0.042724609375,0.9384765625,0.4423828125,0,3
6327,113,0.042236328125,0.93994140625,0.44482421875,0,3
6431,114,0.041259765625,0.938232421875,0.43896484375,0,3
6525,115,0.045166015625,0.87060546875,0.446044921875,0,3
6604,116,0.03857421875,0.8671875,0.445068359375,0,3
6624,117,0.03857421875,0.8671875,0.445068359375,0,3
6649,118,0.0419921875,0.8720703125,0.437744140625,0,3
6671,119,0.0419921875,0.8720703125,0.437744140625,0,3
6697,120,0.041259765625,0.939208984375,0.44873046875,0,3
6721,121,0.041259765625,0.939208984375,0.44873046875,0,3
6761,122,0.040771484375,0.9423828125,0.4443359375,0,3
6785,123,0.04443359375,0.941162109375,0.450439453125,0,3
6805,124,0.04443359375,0.941162109375,0.450439453125,0,3
6821,125,0.04443359375,0.941162109375,0.450439453125,0,3
6856,126,0.041748046875,0.86962890625,0.443115234375,0,3
6877,127,0.0419921875,0.872802734375,0.445068359375,0,3
6895,128,0.0419921875,0.872802734375,0.445068359375,0,3
6914,129,0.0419921875,0.872802734375,0.445068359375,0,3
6937,130,0.038818359375,0.8701171875,0.4443359375,0,3
6958,131,0.038818359375,0.8701171875,0.4443359375,0,3
