"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID"
132,0,0.989013671875,-0.094970703125,0.11328125,0,3
156,1,0.989013671875,-0.094970703125,0.11328125,0,3
185,2,0.9853515625,-0.15380859375,0.12158203125,0,3
200,3,0.9853515625,-0.15380859375,0.12158203125,0,3
219,4,0.985107421875,-0.154541015625,0.106201171875,0,3
267,5,0.98291015625,-0.153076171875,0.101318359375,0,3
317,6,0.979248046875,-0.15283203125,0.114990234375,0,3
366,7,0.984619140625,-0.155029296875,0.1171875,0,3
466,8,0.9912109375,-0.1552734375,0.102294921875,0,3
471,9,0.9912109375,-0.1552734375,0.102294921875,0,3
567,10,0.98193359375,-0.14794921875,0.1123046875,0,3
572,11,0.98193359375,-0.14794921875,0.1123046875,0,3
659,12,1.063720703125,-0.13232421875,0.1171875,0,3
708,13,1.198486328125,-0.1279296875,0.179443359375,0,3
756,14,1.39453125,-0.0625,0.219970703125,0,3
810,15,1.467041015625,-0.37744140625,0.276123046875,0,3
856,16,1.384765625,-0.5361328125,0.12353515625,0,3
903,17,1.06201171875,-0.679443359375,0.177978515625,0,3
952,18,0.729248046875,-0.484619140625,0.2880859375,0,3
1000,19,0.42529296875,-0.418212890625,0.29345703125,0,3
1049,20,0.296630859375,-0.458740234375,0.24365234375,0,3
1098,21,0.44677734375,-0.43603515625,0.316162109375,0,3
1149,22,0.534912109375,-0.457763671875,0.455322265625,0,3
1196,23,0.56591796875,-0.57470703125,0.4775390625,0,3
1245,24,0.59912109375,-0.58056640625,0.5009765625,0,3
1306,25,0.662841796875,-0.509033203125,0.42822265625,0,3
1350,26,0.772705078125,-0.53857421875,0.33154296875,0,3
1393,27,1.016357421875,-0.562255859375,0.55078125,0,3
1448,28,0.8603515625,-0.58203125,0.43994140625,0,3
1492,29,0.81982421875,-0.484130859375,0.173095703125,0,3
1537,30,0.791015625,-0.723876953125,0.28466796875,0,3
