"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID"
112,0,-0.9599609375,0.16455078125,0.270751953125,0,3
116,1,-0.9599609375,0.16455078125,0.270751953125,0,3
160,2,-0.9599609375,0.16455078125,0.270751953125,0,3
165,3,-0.9599609375,0.16455078125,0.270751953125,0,3
206,4,-0.96630859375,0.167724609375,0.27197265625,0,3
259,5,-0.957275390625,0.173828125,0.280029296875,0,3
304,6,-0.957275390625,0.1796875,0.27734375,0,3
354,7,-0.96044921875,0.170166015625,0.233642578125,0,3
402,8,-0.921630859375,0.17041015625,0.230224609375,0,3
450,9,-0.916748046875,0.218017578125,0.23291015625,0,3
498,10,-0.964111328125,0.21533203125,0.218994140625,0,3
547,11,-0.9619140625,0.202392578125,0.276611328125,0,3
597,12,-0.96142578125,0.201171875,0.220458984375,0,3
646,13,-0.96728515625,0.211669921875,0.270751953125,0,3
694,14,-0.908935546875,0.165771484375,0.27001953125,0,3
742,15,-0.963623046875,0.16943359375,0.2685546875,0,3
791,16,-0.95947265625,0.1689453125,0.2705078125,0,3
841,17,-0.964599609375,0.171630859375,0.270263671875,0,3
888,18,-0.9072265625,0.1767578125,0.266357421875,0,3
938,19,-0.96484375,0.16455078125,0.27783203125,0,3
986,20,-0.966552734375,0.15966796875,0.220703125,0,3
1035,21,-0.90869140625,0.1630859375,0.2783203125,0,3
1084,22,-0.963134765625,0.16064453125,0.2705078125,0,3
1132,23,-0.96728515625,0.16162109375,0.27783203125,0,3
1182,24,-0.9677734375,0.164306640625,0.275634765625,0,3
1237,25,-0.921875,0.25390625,0.2255859375,0,3
1279,26,-1.022705078125,0.338623046875,0.3818359375,0,3
1328,27,-1.021240234375,0.52490234375,0.53076171875,0,3
1376,28,-1.02392578125,0.617431640625,0.546630859375,0,3
1426,29,-0.989990234375,0.89892578125,0.611572265625,0,3
1474,30,-0.93701171875,0.952880859375,0.61572265625,0,3
1537,31,-0.82373046875,0.83740234375,0.53857421875,0,3
1572,32,-0.6162109375,0.63134765625,0.48046875,0,3
1624,33,-0.4951171875,0.54345703125,0.5244140625,0,3
1669,34,-0.40966796875,0.35498046875,0.494873046875,0,3
1724,35,-0.38623046875,0.327392578125,0.48291015625,0,3
1766,36,-0.21875,0.1748046875,0.548095703125,0,3
1815,37,-0.2646484375,0.057861328125,0.591064453125,0,3
1864,38,-0.34326171875,-0.080810546875,0.6533203125,0,3
1961,39,-0.561767578125,0.081787109375,0.78955078125,0,3
1966,40,-0.561767578125,0.081787109375,0.78955078125,0,3
2058,41,-0.5947265625,-0.0673828125,0.960205078125,0,3
2063,42,-0.5947265625,-0.0673828125,0.960205078125,0,3
2156,43,-0.60986328125,-0.06689453125,1.091064453125,0,3
2205,44,-0.58935546875,-0.150390625,0.87109375,0,3
2254,45,-0.552001953125,-0.07763671875,0.71923828125,0,3
2305,46,-0.635498046875,0.09228515625,0.7724609375,0,3
2354,47,-0.608642578125,0.196044921875,0.785888671875,0,3
2400,48,-0.587646484375,0.193115234375,0.949951171875,0,3
2448,49,-0.4736328125,0.461181640625,0.894287109375,0,3
2500,50,-0.546142578125,0.180419921875,0.975830078125,0,3
2549,51,-0.541259765625,0.2763671875,0.864013671875,0,3
2606,52,-0.28662109375,0.09521484375,0.679443359375,0,3
2643,53,-0.391357421875,0.5625,0.580322265625,0,3
2691,54,-0.444580078125,0.164794921875,0.5537109375,0,3
2741,55,-0.107421875,0.048828125,0.487060546875,0,3
2790,56,0.00390625,0.35546875,0.473876953125,0,3
2840,57,-0.651611328125,1.09619140625,0.58056640625,0,3
2889,58,-0.5703125,1.130859375,0.61962890625,0,3
2936,59,-0.466552734375,0.90673828125,0.5625,0,3
2985,60,-0.364501953125,0.946533203125,0.423828125,0,3
3033,61,-0.2744140625,0.96826171875,0.356201171875,0,3
3082,62,-0.255615234375,0.6953125,0.552978515625,0,3
3131,63,-0.176513671875,0.79150390625,0.710693359375,0,3
3180,64,0.00439453125,0.884033203125,0.7587890625,0,3
3228,65,-0.107421875,0.789306640625,0.995849609375,0,3
3278,66,-0.373779296875,0.889892578125,0.9130859375,0,3
3327,67,-0.762939453125,0.600830078125,0.843505859375,0,3
3376,68,-0.498291015625,0.58837890625,0.962890625,0,3
3424,69,-0.36767578125,0.24609375,0.789794921875,0,3
3480,70,-0.395263671875,0.5693359375,0.8134765625,0,3
3521,71,-0.322998046875,0.190673828125,0.587158203125,0,3
3573,72,-0.352294921875,0.1630859375,0.677001953125,0,3
3619,73,-0.456298828125,0.065673828125,0.896728515625,0,3
3676,74,-0.521728515625,0.0419921875,0.91845703125,0,3
3716,75,-0.6015625,-0.15234375,0.944091796875,0,3
3765,76,-0.484375,0.319091796875,0.8203125,0,3
