"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID"
128,0,0.962646484375,0.230712890625,0.326171875,0,3
146,1,0.962646484375,0.230712890625,0.326171875,0,3
167,2,0.962646484375,0.230712890625,0.326171875,0,3
186,3,0.910888671875,0.235595703125,0.332275390625,0,3
225,4,0.91015625,0.23193359375,0.28564453125,0,3
273,5,0.916748046875,0.220947265625,0.2998046875,0,3
322,6,0.924560546875,0.21875,0.376953125,0,3
375,7,0.92919921875,0.2646484375,0.385009765625,0,3
426,8,0.931396484375,0.269287109375,0.3857421875,0,3
484,9,0.931884765625,0.270751953125,0.38427734375,0,3
518,10,0.926025390625,0.2734375,0.389404296875,0,3
575,11,0.9267578125,0.279541015625,0.38427734375,0,3
615,12,0.92529296875,0.276123046875,0.375732421875,0,3
663,13,0.92724609375,0.225341796875,0.301513671875,0,3
761,14,0.930908203125,0.219482421875,0.295166015625,0,3
810,15,1.005126953125,0.223876953125,0.287353515625,0,3
858,16,0.927734375,0.2216796875,0.283203125,0,3
907,17,0.907958984375,0.27880859375,0.334716796875,0,3
955,18,0.9150390625,0.267822265625,0.33056640625,0,3
1004,19,0.9287109375,0.268310546875,0.3369140625,0,3
1053,20,0.96875,0.261474609375,0.287841796875,0,3
1102,21,0.913330078125,0.263427734375,0.296142578125,0,3
1150,22,0.923095703125,0.2626953125,0.301513671875,0,3
1200,23,0.929931640625,0.27294921875,0.3759765625,0,3
1248,24,1.001708984375,0.26611328125,0.38330078125,0,3
1297,25,0.975830078125,0.186279296875,0.28662109375,0,3
1353,26,1.01220703125,0.26611328125,0.33544921875,0,3
1394,27,0.9794921875,0.20166015625,0.227294921875,0,3
1454,28,1.026611328125,0.05517578125,0.1865234375,0,3
1518,29,0.986328125,0.06982421875,0.201416015625,0,3
1552,30,1.065673828125,-0.001953125,0.120361328125,0,3
1589,31,1.088134765625,0.06640625,0.2060546875,0,3
1637,32,0.986572265625,-0.027099609375,0.217041015625,0,3
1687,33,0.98583984375,0.086181640625,0.2275390625,0,3
1736,34,1.02685546875,0.135498046875,0.392333984375,0,3
1794,35,0.930908203125,0.149169921875,0.5029296875,0,3
1833,36,0.91650390625,0.1279296875,0.51611328125,0,3
1882,37,0.86767578125,0.276611328125,0.559326171875,0,3
1930,38,0.86669921875,0.2216796875,0.5859375,0,3
1980,39,0.8779296875,0.507080078125,0.406982421875,0,3
2028,40,0.78125,0.640380859375,0.380859375,0,3
2084,41,1.344482421875,0.583251953125,0.379150390625,0,3
2127,42,1.31640625,0.316650390625,0.293212890625,0,3
2174,43,1.523681640625,-0.003662109375,0.225830078125,0,3
2223,44,1.398193359375,-0.076416015625,0.250732421875,0,3
2274,45,1.099365234375,0.001953125,0.2724609375,0,3
2329,46,1.034912109375,-0.00634765625,0.2392578125,0,3
2371,47,0.968994140625,-0.119140625,0.20556640625,0,3
2418,48,0.736572265625,-0.1845703125,0.32080078125,0,3
2467,49,0.8720703125,-0.21484375,0.450927734375,0,3
2516,50,0.66162109375,-0.040771484375,0.757080078125,0,3
2565,51,0.691650390625,0.17333984375,0.43603515625,0,3
2615,52,0.485107421875,0.281494140625,0.6611328125,0,3
2713,53,0.4501953125,0.245361328125,0.212890625,0,3
2760,54,0.68408203125,0.453369140625,0.44189453125,0,3
2808,55,1.179931640625,-0.13525390625,0.12060546875,0,3
2857,56,0.770751953125,-0.358154296875,0.513427734375,0,3
