"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID"
134,0,-0.849609375,-0.41064453125,0.043212890625,0,3
154,1,-0.85400390625,-0.46337890625,0.04052734375,0,3
174,2,-0.85400390625,-0.46337890625,0.04052734375,0,3
192,3,-0.85302734375,-0.46240234375,0.03564453125,0,3
203,4,-0.85302734375,-0.46240234375,0.03564453125,0,3
240,5,-0.85107421875,-0.40869140625,0.0361328125,0,3
289,6,-0.849365234375,-0.412109375,0.04345703125,0,3
337,7,-0.853271484375,-0.41845703125,0.045166015625,0,3
387,8,-0.86328125,-0.419189453125,0.0888671875,0,3
435,9,-0.859375,-0.41552734375,0.03857421875,0,3
484,10,-0.8515625,-0.465576171875,0.04931640625,0,3
535,11,-0.858154296875,-0.430419921875,0.048095703125,0,3
583,12,-0.862060546875,-0.417236328125,0.03515625,0,3
631,13,-0.862060546875,-0.46630859375,0.092529296875,0,3
680,14,-0.857177734375,-0.45654296875,0.0458984375,0,3
777,15,-0.857421875,-0.41015625,0.0576171875,0,3
827,16,-0.85595703125,-0.448974609375,0.08447265625,0,3
902,17,-0.8642578125,-0.3515625,0.150390625,0,3
922,18,-0.80908203125,-0.2998046875,0.149169921875,0,3
972,19,-0.864990234375,-0.296630859375,0.14892578125,0,3
1020,20,-0.928955078125,-0.39111328125,0.062255859375,0,3
1070,21,-0.935791015625,-0.447265625,0.081298828125,0,3
1119,22,-0.966796875,-0.44384765625,0.063232421875,0,3
1166,23,-0.96142578125,-0.36962890625,-0.022705078125,0,3
1214,24,-0.9453125,-0.35107421875,-0.013671875,0,3
1264,25,-0.847900390625,-0.3544921875,0.026611328125,0,3
1312,26,-0.8828125,-0.2431640625,0.01953125,0,3
1361,27,-0.933837890625,-0.179443359375,0.012451171875,0,3
1410,28,-1.0185546875,-0.31640625,0.009765625,0,3
1459,29,-1.027099609375,-0.29296875,0.02880859375,0,3
1510,30,-1.026611328125,-0.286376953125,0.021484375,0,3
1561,31,-0.991455078125,-0.2578125,0.035400390625,0,3
1606,32,-0.92431640625,-0.302978515625,0.128662109375,0,3
1657,33,-0.912109375,-0.2880859375,0.05712890625,0,3
1705,34,-1.008544921875,-0.325927734375,0.103271484375,0,3
1752,35,-0.98876953125,-0.2890625,0.10107421875,0,3
1800,36,-0.92529296875,-0.406005859375,0.07958984375,0,3
1852,37,-0.972412109375,-0.1650390625,0.26123046875,0,3
1899,38,-0.9326171875,-0.181884765625,0.2177734375,0,3
1948,39,-1.049560546875,-0.30712890625,0.15283203125,0,3
1996,40,-1.02099609375,-0.123046875,0.0888671875,0,3
2044,41,-1.00048828125,0.033203125,0.26708984375,0,3
2093,42,-1.00830078125,0.024169921875,0.13720703125,0,3
2142,43,-0.973388671875,0.074462890625,0.073486328125,0,3
2190,44,-1.042236328125,0.018310546875,0.086669921875,0,3
2239,45,-1.048095703125,-0.154541015625,0.13330078125,0,3
2288,46,-0.98974609375,-0.102294921875,0.05126953125,0,3
2338,47,-1.0283203125,-0.348388671875,0.061767578125,0,3
2436,48,-0.827880859375,-0.309326171875,0.185546875,0,3
2442,49,-0.827880859375,-0.309326171875,0.185546875,0,3
2486,50,-0.611083984375,-0.34716796875,0.262451171875,0,3
2532,51,-0.638427734375,-0.418212890625,0.41796875,0,3
2583,52,-0.245849609375,-0.618896484375,0.46337890625,0,3
2630,53,0.175048828125,-1.270751953125,0.138916015625,0,3
2728,54,-0.055908203125,-1.4228515625,0.089599609375,0,3
2776,55,-0.665283203125,-0.862060546875,0.41552734375,0,3
2824,56,-0.441162109375,0.178466796875,0.147216796875,0,3
2873,57,-0.328369140625,0.888916015625,-0.0478515625,0,3
2921,58,-1.950927734375,-0.965087890625,0.0849609375,0,3
2970,59,-1.40966796875,0.555419921875,0.540283203125,0,3
3020,60,-0.924560546875,-0.023193359375,-0.56787109375,0,3
3067,61,1.357177734375,3.163330078125,3.454833984375,0,3
3117,62,-0.545654296875,-1.8642578125,1.758056640625,0,3
3165,63,-0.27734375,-0.77197265625,0.9443359375,0,3
3214,64,-0.106201171875,-0.690185546875,0.73876953125,0,3
3262,65,-0.036865234375,0.27392578125,0.435791015625,0,3
3312,66,-0.554443359375,-0.870849609375,1.041259765625,0,3
3361,67,-0.945068359375,-0.193603515625,0.948486328125,0,3
3410,68,-0.791748046875,-0.25732421875,0.97802734375,0,3
3460,69,-0.33740234375,-0.553955078125,0.618896484375,0,3
3507,70,-0.58447265625,-0.46875,0.767822265625,0,3
3555,71,-0.715087890625,-0.533203125,0.687255859375,0,3
3604,72,-0.575439453125,-0.508056640625,0.74462890625,0,3
3653,73,-0.358154296875,-0.33447265625,0.886962890625,0,3
3703,74,-0.394287109375,-0.411376953125,0.7724609375,0,3
3750,75,-0.409912109375,-0.509765625,0.985107421875,0,3
3801,76,-0.396240234375,-0.435791015625,0.8701171875,0,3
3848,77,-0.286865234375,-0.515380859375,1.01953125,0,3
3896,78,-0.275634765625,-0.431640625,1.029052734375,0,3
3996,79,-0.05908203125,-0.340087890625,0.97314453125,0,3
4001,80,-0.05908203125,-0.340087890625,0.97314453125,0,3
4043,81,-0.206298828125,-0.43994140625,1.01123046875,0,3
4092,82,-0.29736328125,-0.395263671875,0.856689453125,0,3
4141,83,-0.439208984375,-0.4462890625,0.8544921875,0,3
4189,84,-0.23193359375,-0.45703125,0.7568359375,0,3
